Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	27	0.337700009
B4	plant_miRNA	L-Serine	mix_5	2	10	27	1.614799976
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	27	0.126000002
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	27	0.347900003
B7	plant_miRNA	Mix17	mix_5	3	10	27	1.600399971
B8	plant_miRNA	Mix17	mix_5	4	10	27	1.582599998
B9	plant_miRNA	L-Valine	mix_5	4	10	27	0.954699993
B10	scrambled_miRNA	L-Serine	mix_5	5	10	27	1.570000052
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	27	0.284299999
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	27	0.087899998
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	27	0.074600004
C2	scrambled_miRNA	L-Valine	mix_5	1	10	27	0.97420001
C3	plant_miRNA	L-Leucine	mix_5	1	10	27	0.303600013
C4	scrambled_miRNA	L-Serine	mix_5	2	10	27	1.529700041
C5	plant_miRNA	L-Threonine	mix_5	2	10	27	0.134900004
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	27	0.404000014
C7	scrambled_miRNA	Mix17	mix_5	3	10	27	1.569800019
C8	scrambled_miRNA	Mix17	mix_5	4	10	27	1.566799998
C9	scrambled_miRNA	L-Valine	mix_5	4	10	27	0.918799996
C10	plant_miRNA	L-Serine	mix_5	5	10	27	1.591099977
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	27	0.3222
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	27	0.084799998
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	27	0.078699999
D2	scrambled_miRNA	L-Serine	mix_5	1	10	27	1.716500044
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	27	0.30250001
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	27	0.351500005
D5	plant_miRNA	L-Valine	mix_5	2	10	27	1.033400059
D6	plant_miRNA	L-Leucine	mix_5	3	10	27	0.32190001
D7	plant_miRNA	L-Serine	mix_5	3	10	27	1.676499963
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	27	0.146500006
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	27	0.350100011
D10	plant_miRNA	L-Threonine	mix_5	5	10	27	0.146899998
D11	plant_miRNA	Mix17	mix_5	5	10	27	1.632500052
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	27	0.078699999
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	27	0.089900002
E2	plant_miRNA	L-Serine	mix_5	1	10	27	1.849599957
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	27	0.321099997
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	27	0.402200013
E5	scrambled_miRNA	L-Valine	mix_5	2	10	27	1.030200005
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	27	0.386400014
E7	scrambled_miRNA	L-Serine	mix_5	3	10	27	1.682399988
E8	plant_miRNA	L-Threonine	mix_5	4	10	27	0.165700004
E9	plant_miRNA	L-Leucine	mix_5	4	10	27	0.351700008
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	27	0.159500003
E11	scrambled_miRNA	Mix17	mix_5	5	10	27	1.684900045
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	27	0.093099996
F1	N.A.	Mix17	N.A.	N.A.	N.A.	27	0.082500003
F2	plant_miRNA	L-Threonine	mix_5	1	10	27	0.1734
F3	scrambled_miRNA	Mix17	mix_5	1	10	27	1.916700006
F4	plant_miRNA	L-Leucine	mix_5	2	10	27	0.337799996
F5	plant_miRNA	Mix17	mix_5	2	10	27	1.682100058
F6	plant_miRNA	L-Valine	mix_5	3	10	27	0.907299995
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	27	0.120499998
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	27	0.297500014
F9	scrambled_miRNA	L-Serine	mix_5	4	10	27	1.55340004
F10	scrambled_miRNA	L-Valine	mix_5	5	10	27	0.949899971
F11	plant_miRNA	L-Leucine	mix_5	5	10	27	0.32980001
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	27	0.077
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	27	0.072499998
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	27	0.125
G3	plant_miRNA	Mix17	mix_5	1	10	27	1.678200006
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	27	0.335000008
G5	scrambled_miRNA	Mix17	mix_5	2	10	27	1.605900049
G6	scrambled_miRNA	L-Valine	mix_5	3	10	27	0.877799988
G7	plant_miRNA	L-Threonine	mix_5	3	10	27	0.119099997
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	27	0.249899998
G9	plant_miRNA	L-Serine	mix_5	4	10	27	1.525400043
G10	plant_miRNA	L-Valine	mix_5	5	10	27	0.941900015
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	27	0.333999991
G12	N.A.	Mix17	N.A.	N.A.	N.A.	27	0.075300001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	27	0.081299998
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	27	0.086800002
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	27	0.080300003
H7	N.A.	Mix17	N.A.	N.A.	N.A.	27	0.075000003
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	27	0.073899999
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	27	0.076700002
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	28	0.091799997
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	28	0.100199997
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	28	0.093900003
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	28	0.0942
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	28	0.097599998
A8	N.A.	Mix17	N.A.	N.A.	N.A.	28	0.092900001
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	28	0.082800001
B2	plant_miRNA	L-Valine	mix_5	1	10	28	1.073699951
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	28	0.370900005
B4	plant_miRNA	L-Serine	mix_5	2	10	28	1.597499967
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	28	0.131600007
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	28	0.395999998
B7	plant_miRNA	Mix17	mix_5	3	10	28	1.600700021
B8	plant_miRNA	Mix17	mix_5	4	10	28	1.584200025
B9	plant_miRNA	L-Valine	mix_5	4	10	28	1.001600027
B10	scrambled_miRNA	L-Serine	mix_5	5	10	28	1.575600028
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	28	0.319700003
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	28	0.087499999
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	28	0.0735
C2	scrambled_miRNA	L-Valine	mix_5	1	10	28	1.01849997
C3	plant_miRNA	L-Leucine	mix_5	1	10	28	0.32980001
C4	scrambled_miRNA	L-Serine	mix_5	2	10	28	1.529399991
C5	plant_miRNA	L-Threonine	mix_5	2	10	28	0.140900001
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	28	0.457599998
C7	scrambled_miRNA	Mix17	mix_5	3	10	28	1.572900057
C8	scrambled_miRNA	Mix17	mix_5	4	10	28	1.568899989
C9	scrambled_miRNA	L-Valine	mix_5	4	10	28	0.961600006
C10	plant_miRNA	L-Serine	mix_5	5	10	28	1.580299973
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	28	0.366699994
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	28	0.085000001
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	28	0.079000004
D2	scrambled_miRNA	L-Serine	mix_5	1	10	28	1.725200057
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	28	0.344000012
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	28	0.402700007
D5	plant_miRNA	L-Valine	mix_5	2	10	28	1.082100034
D6	plant_miRNA	L-Leucine	mix_5	3	10	28	0.348800004
D7	plant_miRNA	L-Serine	mix_5	3	10	28	1.656100035
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	28	0.153899997
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	28	0.376899987
D10	plant_miRNA	L-Threonine	mix_5	5	10	28	0.153099999
D11	plant_miRNA	Mix17	mix_5	5	10	28	1.630100012
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	28	0.078500003
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	28	0.0902
E2	plant_miRNA	L-Serine	mix_5	1	10	28	1.847200036
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	28	0.367300004
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	28	0.455500007
E5	scrambled_miRNA	L-Valine	mix_5	2	10	28	1.077800035
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	28	0.4199
E7	scrambled_miRNA	L-Serine	mix_5	3	10	28	1.689100027
E8	plant_miRNA	L-Threonine	mix_5	4	10	28	0.173600003
E9	plant_miRNA	L-Leucine	mix_5	4	10	28	0.380299985
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	28	0.165900007
E11	scrambled_miRNA	Mix17	mix_5	5	10	28	1.685099959
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	28	0.094499998
F1	N.A.	Mix17	N.A.	N.A.	N.A.	28	0.082800001
F2	plant_miRNA	L-Threonine	mix_5	1	10	28	0.183400005
F3	scrambled_miRNA	Mix17	mix_5	1	10	28	1.917099953
F4	plant_miRNA	L-Leucine	mix_5	2	10	28	0.36559999
F5	plant_miRNA	Mix17	mix_5	2	10	28	1.681699991
F6	plant_miRNA	L-Valine	mix_5	3	10	28	0.955500007
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	28	0.125799999
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	28	0.33950001
F9	scrambled_miRNA	L-Serine	mix_5	4	10	28	1.556300044
F10	scrambled_miRNA	L-Valine	mix_5	5	10	28	0.993099988
F11	plant_miRNA	L-Leucine	mix_5	5	10	28	0.354900002
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	28	0.076899998
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	28	0.072899997
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	28	0.131999999
G3	plant_miRNA	Mix17	mix_5	1	10	28	1.678200006
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	28	0.361799985
G5	scrambled_miRNA	Mix17	mix_5	2	10	28	1.608700037
G6	scrambled_miRNA	L-Valine	mix_5	3	10	28	0.920599997
G7	plant_miRNA	L-Threonine	mix_5	3	10	28	0.124499999
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	28	0.276499987
G9	plant_miRNA	L-Serine	mix_5	4	10	28	1.520900011
G10	plant_miRNA	L-Valine	mix_5	5	10	28	0.989300013
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	28	0.361999989
G12	N.A.	Mix17	N.A.	N.A.	N.A.	28	0.075099997
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	28	0.080499999
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	28	0.086300001
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	28	0.079999998
H7	N.A.	Mix17	N.A.	N.A.	N.A.	28	0.075000003
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	28	0.073899999
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	28	0.076700002
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	29	0.090599999
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	29	0.100400001
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	29	0.094700001
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	29	0.0942
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	29	0.098800004
A8	N.A.	Mix17	N.A.	N.A.	N.A.	29	0.093500003
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	29	0.083899997
B2	plant_miRNA	L-Valine	mix_5	1	10	29	1.113499999
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	29	0.405600011
B4	plant_miRNA	L-Serine	mix_5	2	10	29	1.619199991
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	29	0.137600005
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	29	0.457500011
B7	plant_miRNA	Mix17	mix_5	3	10	29	1.600000024
B8	plant_miRNA	Mix17	mix_5	4	10	29	1.587299943
B9	plant_miRNA	L-Valine	mix_5	4	10	29	1.041900039
B10	scrambled_miRNA	L-Serine	mix_5	5	10	29	1.58739996
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	29	0.361699998
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	29	0.088
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	29	0.074100003
C2	scrambled_miRNA	L-Valine	mix_5	1	10	29	1.057600021
C3	plant_miRNA	L-Leucine	mix_5	1	10	29	0.356999993
C4	scrambled_miRNA	L-Serine	mix_5	2	10	29	1.53610003
C5	plant_miRNA	L-Threonine	mix_5	2	10	29	0.149499997
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	29	0.519900024
C7	scrambled_miRNA	Mix17	mix_5	3	10	29	1.575000048
C8	scrambled_miRNA	Mix17	mix_5	4	10	29	1.568300009
C9	scrambled_miRNA	L-Valine	mix_5	4	10	29	0.99970001
C10	plant_miRNA	L-Serine	mix_5	5	10	29	1.579599977
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	29	0.417400002
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	29	0.085600004
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	29	0.079099998
D2	scrambled_miRNA	L-Serine	mix_5	1	10	29	1.728099942
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	29	0.39230001
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	29	0.466800004
D5	plant_miRNA	L-Valine	mix_5	2	10	29	1.121299982
D6	plant_miRNA	L-Leucine	mix_5	3	10	29	0.379099995
D7	plant_miRNA	L-Serine	mix_5	3	10	29	1.664000034
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	29	0.164199993
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	29	0.407400012
D10	plant_miRNA	L-Threonine	mix_5	5	10	29	0.162300006
D11	plant_miRNA	Mix17	mix_5	5	10	29	1.630399942
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	29	0.079099998
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	29	0.090800002
E2	plant_miRNA	L-Serine	mix_5	1	10	29	1.867799997
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	29	0.415199995
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	29	0.516700029
E5	scrambled_miRNA	L-Valine	mix_5	2	10	29	1.11740005
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	29	0.458099991
E7	scrambled_miRNA	L-Serine	mix_5	3	10	29	1.697600007
E8	plant_miRNA	L-Threonine	mix_5	4	10	29	0.182500005
E9	plant_miRNA	L-Leucine	mix_5	4	10	29	0.411500007
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	29	0.173800007
E11	scrambled_miRNA	Mix17	mix_5	5	10	29	1.685500026
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	29	0.094899997
F1	N.A.	Mix17	N.A.	N.A.	N.A.	29	0.082999997
F2	plant_miRNA	L-Threonine	mix_5	1	10	29	0.195800006
F3	scrambled_miRNA	Mix17	mix_5	1	10	29	1.914199948
F4	plant_miRNA	L-Leucine	mix_5	2	10	29	0.396499991
F5	plant_miRNA	Mix17	mix_5	2	10	29	1.656599998
F6	plant_miRNA	L-Valine	mix_5	3	10	29	0.997500002
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	29	0.131400004
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	29	0.383100003
F9	scrambled_miRNA	L-Serine	mix_5	4	10	29	1.557999969
F10	scrambled_miRNA	L-Valine	mix_5	5	10	29	1.029700041
F11	plant_miRNA	L-Leucine	mix_5	5	10	29	0.38319999
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	29	0.077100001
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	29	0.073200002
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	29	0.140300006
G3	plant_miRNA	Mix17	mix_5	1	10	29	1.677800059
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	29	0.393700004
G5	scrambled_miRNA	Mix17	mix_5	2	10	29	1.60860002
G6	scrambled_miRNA	L-Valine	mix_5	3	10	29	0.958400011
G7	plant_miRNA	L-Threonine	mix_5	3	10	29	0.127399996
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	29	0.311699986
G9	plant_miRNA	L-Serine	mix_5	4	10	29	1.537199974
G10	plant_miRNA	L-Valine	mix_5	5	10	29	1.030300021
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	29	0.392399997
G12	N.A.	Mix17	N.A.	N.A.	N.A.	29	0.075300001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	29	0.079800002
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	29	0.087099999
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	29	0.078100003
H7	N.A.	Mix17	N.A.	N.A.	N.A.	29	0.075099997
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	29	0.073899999
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	29	0.076899998
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	30	0.092500001
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	30	0.097999997
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	30	0.093199998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	30	0.092799999
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	30	0.098999999
A8	N.A.	Mix17	N.A.	N.A.	N.A.	30	0.093800001
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	30	0.085100003
B2	plant_miRNA	L-Valine	mix_5	1	10	30	1.158800006
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	30	0.431600004
B4	plant_miRNA	L-Serine	mix_5	2	10	30	1.637400031
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	30	0.143900007
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	30	0.533399999
B7	plant_miRNA	Mix17	mix_5	3	10	30	1.598999977
B8	plant_miRNA	Mix17	mix_5	4	10	30	1.590899944
B9	plant_miRNA	L-Valine	mix_5	4	10	30	1.075799942
B10	scrambled_miRNA	L-Serine	mix_5	5	10	30	1.582599998
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	30	0.412699997
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	30	0.087899998
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	30	0.074199997
C2	scrambled_miRNA	L-Valine	mix_5	1	10	30	1.097900033
C3	plant_miRNA	L-Leucine	mix_5	1	10	30	0.387499988
C4	scrambled_miRNA	L-Serine	mix_5	2	10	30	1.537199974
C5	plant_miRNA	L-Threonine	mix_5	2	10	30	0.159700006
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	30	0.58859998
C7	scrambled_miRNA	Mix17	mix_5	3	10	30	1.576699972
C8	scrambled_miRNA	Mix17	mix_5	4	10	30	1.565899968
C9	scrambled_miRNA	L-Valine	mix_5	4	10	30	1.033800006
C10	plant_miRNA	L-Serine	mix_5	5	10	30	1.575799942
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	30	0.469900012
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	30	0.085000001
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	30	0.0792
D2	scrambled_miRNA	L-Serine	mix_5	1	10	30	1.727100015
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	30	0.448000014
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	30	0.532800019
D5	plant_miRNA	L-Valine	mix_5	2	10	30	1.154099941
D6	plant_miRNA	L-Leucine	mix_5	3	10	30	0.411799997
D7	plant_miRNA	L-Serine	mix_5	3	10	30	1.684399962
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	30	0.175799996
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	30	0.440800011
D10	plant_miRNA	L-Threonine	mix_5	5	10	30	0.171800002
D11	plant_miRNA	Mix17	mix_5	5	10	30	1.629799962
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	30	0.078500003
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	30	0.091200002
E2	plant_miRNA	L-Serine	mix_5	1	10	30	1.890499949
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	30	0.474799991
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	30	0.58160001
E5	scrambled_miRNA	L-Valine	mix_5	2	10	30	1.147799969
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	30	0.497999996
E7	scrambled_miRNA	L-Serine	mix_5	3	10	30	1.695500016
E8	plant_miRNA	L-Threonine	mix_5	4	10	30	0.191799998
E9	plant_miRNA	L-Leucine	mix_5	4	10	30	0.44659999
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	30	0.183599994
E11	scrambled_miRNA	Mix17	mix_5	5	10	30	1.684900045
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	30	0.092
F1	N.A.	Mix17	N.A.	N.A.	N.A.	30	0.083099999
F2	plant_miRNA	L-Threonine	mix_5	1	10	30	0.206900001
F3	scrambled_miRNA	Mix17	mix_5	1	10	30	1.912099957
F4	plant_miRNA	L-Leucine	mix_5	2	10	30	0.42899999
F5	plant_miRNA	Mix17	mix_5	2	10	30	1.654600024
F6	plant_miRNA	L-Valine	mix_5	3	10	30	1.032099962
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	30	0.137500003
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	30	0.433999985
F9	scrambled_miRNA	L-Serine	mix_5	4	10	30	1.565099955
F10	scrambled_miRNA	L-Valine	mix_5	5	10	30	1.060500026
F11	plant_miRNA	L-Leucine	mix_5	5	10	30	0.413399994
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	30	0.077
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	30	0.073200002
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	30	0.148599997
G3	plant_miRNA	Mix17	mix_5	1	10	30	1.676399946
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	30	0.425900012
G5	scrambled_miRNA	Mix17	mix_5	2	10	30	1.610100031
G6	scrambled_miRNA	L-Valine	mix_5	3	10	30	0.99089998
G7	plant_miRNA	L-Threonine	mix_5	3	10	30	0.133300006
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	30	0.355100006
G9	plant_miRNA	L-Serine	mix_5	4	10	30	1.55490005
G10	plant_miRNA	L-Valine	mix_5	5	10	30	1.068099976
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	30	0.424400002
G12	N.A.	Mix17	N.A.	N.A.	N.A.	30	0.075800002
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	30	0.080499999
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	30	0.0858
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	30	0.079899997
H7	N.A.	Mix17	N.A.	N.A.	N.A.	30	0.074900001
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	30	0.074199997
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	30	0.077
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	31	0.091300003
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	31	0.0986
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	31	0.095299996
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	31	0.093599997
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	31	0.0995
A8	N.A.	Mix17	N.A.	N.A.	N.A.	31	0.093599997
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	31	0.083400004
B2	plant_miRNA	L-Valine	mix_5	1	10	31	1.193500042
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	31	0.471399993
B4	plant_miRNA	L-Serine	mix_5	2	10	31	1.641700029
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	31	0.154599994
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	31	0.604799986
B7	plant_miRNA	Mix17	mix_5	3	10	31	1.596500039
B8	plant_miRNA	Mix17	mix_5	4	10	31	1.593500018
B9	plant_miRNA	L-Valine	mix_5	4	10	31	1.101999998
B10	scrambled_miRNA	L-Serine	mix_5	5	10	31	1.578699946
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	31	0.472200006
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	31	0.088100001
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	31	0.075000003
C2	scrambled_miRNA	L-Valine	mix_5	1	10	31	1.131600022
C3	plant_miRNA	L-Leucine	mix_5	1	10	31	0.417699993
C4	scrambled_miRNA	L-Serine	mix_5	2	10	31	1.54279995
C5	plant_miRNA	L-Threonine	mix_5	2	10	31	0.170100003
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	31	0.660899997
C7	scrambled_miRNA	Mix17	mix_5	3	10	31	1.576799989
C8	scrambled_miRNA	Mix17	mix_5	4	10	31	1.564900041
C9	scrambled_miRNA	L-Valine	mix_5	4	10	31	1.061499953
C10	plant_miRNA	L-Serine	mix_5	5	10	31	1.584100008
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	31	0.52640003
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	31	0.085600004
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	31	0.079400003
D2	scrambled_miRNA	L-Serine	mix_5	1	10	31	1.733100057
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	31	0.513599992
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	31	0.592899978
D5	plant_miRNA	L-Valine	mix_5	2	10	31	1.183400035
D6	plant_miRNA	L-Leucine	mix_5	3	10	31	0.449000001
D7	plant_miRNA	L-Serine	mix_5	3	10	31	1.706200004
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	31	0.189799994
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	31	0.475899994
D10	plant_miRNA	L-Threonine	mix_5	5	10	31	0.184499994
D11	plant_miRNA	Mix17	mix_5	5	10	31	1.629799962
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	31	0.0788
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	31	0.090999998
E2	plant_miRNA	L-Serine	mix_5	1	10	31	1.902199984
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	31	0.527800024
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	31	0.635999978
E5	scrambled_miRNA	L-Valine	mix_5	2	10	31	1.174299955
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	31	0.541999996
E7	scrambled_miRNA	L-Serine	mix_5	3	10	31	1.693899989
E8	plant_miRNA	L-Threonine	mix_5	4	10	31	0.203199998
E9	plant_miRNA	L-Leucine	mix_5	4	10	31	0.482600003
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	31	0.195999995
E11	scrambled_miRNA	Mix17	mix_5	5	10	31	1.684399962
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	31	0.094899997
F1	N.A.	Mix17	N.A.	N.A.	N.A.	31	0.083099999
F2	plant_miRNA	L-Threonine	mix_5	1	10	31	0.218700007
