Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	26	0.0868
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	26	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	26	0.0894
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	26	0.0971
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	26	0.0897
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	27	0.0809
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	27	0.0843
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	27	0.0862
A7	N.A.	Glycine	N.A.	N.A.	N.A.	27	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	27	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	27	0.0886
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	27	0.0964
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	27	0.3955
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	27	0.2276
B4	scrambled_miRNA	Glycine	mix_5	2	10	27	1.7527
B5	plant_miRNA	L-Lysine	mix_5	2	10	27	0.8846
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	27	0.2787
B7	plant_miRNA	Glycine	mix_5	3	10	27	2.0449
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	27	0.2632
B9	plant_miRNA	L-Proline	mix_5	4	10	27	2.2664
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	27	0.8174
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	27	0.449
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	27	0.086
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	27	0.095
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	27	0.4535
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	27	0.2664
C4	plant_miRNA	Glycine	mix_5	2	10	27	1.8783
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	27	0.8022
C6	plant_miRNA	L-Methionine	mix_5	3	10	27	0.2951
C7	scrambled_miRNA	Glycine	mix_5	3	10	27	1.9606
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	27	0.2489
C9	scrambled_miRNA	L-Proline	mix_5	4	10	27	2.1609
C10	plant_miRNA	L-Lysine	mix_5	5	10	27	0.8592
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	27	0.4447
C12	N.A.	Glycine	N.A.	N.A.	N.A.	27	0.0875
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	27	0.0837
D2	plant_miRNA	L-Methionine	mix_5	1	10	27	0.3696
D3	plant_miRNA	Glycine	mix_5	1	10	27	1.873
D4	plant_miRNA	L-Proline	mix_5	2	10	27	2.1764
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	27	0.3007
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	27	0.4819
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	27	0.2495
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	27	0.7943
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	27	0.4772
D10	scrambled_miRNA	Glycine	mix_5	5	10	27	1.979
D11	scrambled_miRNA	L-Proline	mix_5	5	10	27	2.3371
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	27	0.0905
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	27	0.0831
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	27	0.2703
E3	scrambled_miRNA	Glycine	mix_5	1	10	27	1.6181
E4	scrambled_miRNA	L-Proline	mix_5	2	10	27	2.1174
E5	plant_miRNA	L-Methionine	mix_5	2	10	27	0.2694
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	27	0.5339
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	27	0.2579
E8	plant_miRNA	L-Lysine	mix_5	4	10	27	0.9524
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	27	0.463
E10	plant_miRNA	Glycine	mix_5	5	10	27	2.0291
E11	plant_miRNA	L-Proline	mix_5	5	10	27	2.3285
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	27	0.091
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	27	0.0804
F2	scrambled_miRNA	L-Proline	mix_5	1	10	27	1.9681
F3	plant_miRNA	L-Lysine	mix_5	1	10	27	0.9432
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	27	0.4224
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	27	0.2481
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	27	0.8846
F7	plant_miRNA	L-Proline	mix_5	3	10	27	2.3214
F8	scrambled_miRNA	Glycine	mix_5	4	10	27	1.7799
F9	plant_miRNA	L-Methionine	mix_5	4	10	27	0.2722
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	27	0.2649
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	27	0.2469
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	27	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	27	0.0847
G2	plant_miRNA	L-Proline	mix_5	1	10	27	1.9117
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	27	0.7854
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	27	0.4315
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	27	0.2526
G6	plant_miRNA	L-Lysine	mix_5	3	10	27	0.997
G7	scrambled_miRNA	L-Proline	mix_5	3	10	27	2.2065
G8	plant_miRNA	Glycine	mix_5	4	10	27	1.9307
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	27	0.377
G10	plant_miRNA	L-Methionine	mix_5	5	10	27	0.2944
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	27	0.2389
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	27	0.085
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	27	0.0884
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	27	0.0864
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	27	0.0926
H7	N.A.	Glycine	N.A.	N.A.	N.A.	27	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	27	0.092
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	27	0.0892
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	28	0.0811
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	28	0.0844
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	28	0.0862
A7	N.A.	Glycine	N.A.	N.A.	N.A.	28	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	28	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	28	0.0887
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	28	0.0963
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	28	0.4286
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	28	0.2533
B4	scrambled_miRNA	Glycine	mix_5	2	10	28	1.8763
B5	plant_miRNA	L-Lysine	mix_5	2	10	28	1.2841
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	28	0.2929
B7	plant_miRNA	Glycine	mix_5	3	10	28	2.0895
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	28	0.3077
B9	plant_miRNA	L-Proline	mix_5	4	10	28	2.3723
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	28	0.9425
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	28	0.4866
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	28	0.0883
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	28	0.0955
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	28	0.4586
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	28	0.3104
C4	plant_miRNA	Glycine	mix_5	2	10	28	2.0439
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	28	0.9296
C6	plant_miRNA	L-Methionine	mix_5	3	10	28	0.3146
C7	scrambled_miRNA	Glycine	mix_5	3	10	28	2.0574
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	28	0.2793
C9	scrambled_miRNA	L-Proline	mix_5	4	10	28	2.266
C10	plant_miRNA	L-Lysine	mix_5	5	10	28	1.1817
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	28	0.4818
C12	N.A.	Glycine	N.A.	N.A.	N.A.	28	0.0879
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	28	0.0837
D2	plant_miRNA	L-Methionine	mix_5	1	10	28	0.4004
D3	plant_miRNA	Glycine	mix_5	1	10	28	2.0362
D4	plant_miRNA	L-Proline	mix_5	2	10	28	2.2561
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	28	0.315
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	28	0.5242
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	28	0.27
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	28	0.876
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	28	0.5217
D10	scrambled_miRNA	Glycine	mix_5	5	10	28	2.0521
D11	scrambled_miRNA	L-Proline	mix_5	5	10	28	2.3998
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	28	0.0905
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	28	0.0835
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	28	0.2843
E3	scrambled_miRNA	Glycine	mix_5	1	10	28	1.6926
E4	scrambled_miRNA	L-Proline	mix_5	2	10	28	2.2639
E5	plant_miRNA	L-Methionine	mix_5	2	10	28	0.282
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	28	0.4203
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	28	0.2896
E8	plant_miRNA	L-Lysine	mix_5	4	10	28	1.4482
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	28	0.5043
E10	plant_miRNA	Glycine	mix_5	5	10	28	2.0687
E11	plant_miRNA	L-Proline	mix_5	5	10	28	2.3523
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	28	0.091
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	28	0.0805
F2	scrambled_miRNA	L-Proline	mix_5	1	10	28	2.0274
F3	plant_miRNA	L-Lysine	mix_5	1	10	28	1.2785
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	28	0.4563
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	28	0.266
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	28	1.1117
F7	plant_miRNA	L-Proline	mix_5	3	10	28	2.4145
F8	scrambled_miRNA	Glycine	mix_5	4	10	28	1.9097
F9	plant_miRNA	L-Methionine	mix_5	4	10	28	0.2842
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	28	0.2761
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	28	0.2781
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	28	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	28	0.0851
G2	plant_miRNA	L-Proline	mix_5	1	10	28	1.9636
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	28	0.9512
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	28	0.4683
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	28	0.2733
G6	plant_miRNA	L-Lysine	mix_5	3	10	28	1.4186
G7	scrambled_miRNA	L-Proline	mix_5	3	10	28	2.2815
G8	plant_miRNA	Glycine	mix_5	4	10	28	2.0095
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	28	0.4072
G10	plant_miRNA	L-Methionine	mix_5	5	10	28	0.3092
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	28	0.2598
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	28	0.0914
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	28	0.0882
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	28	0.0868
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	28	0.0925
H7	N.A.	Glycine	N.A.	N.A.	N.A.	28	0.0897
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	28	0.0934
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	28	0.0895
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	29	0.0811
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	29	0.0845
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	29	0.0867
A7	N.A.	Glycine	N.A.	N.A.	N.A.	29	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	29	0.0898
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	29	0.0888
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	29	0.0964
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	29	0.4645
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	29	0.2699
B4	scrambled_miRNA	Glycine	mix_5	2	10	29	1.9841
B5	plant_miRNA	L-Lysine	mix_5	2	10	29	1.7771
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	29	0.3085
B7	plant_miRNA	Glycine	mix_5	3	10	29	2.1056
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	29	0.342
B9	plant_miRNA	L-Proline	mix_5	4	10	29	2.4721
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	29	1.1673
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	29	0.5268
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	29	0.0859
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	29	0.096
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	29	0.4545
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	29	0.3378
C4	plant_miRNA	Glycine	mix_5	2	10	29	2.0276
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	29	1.1565
C6	plant_miRNA	L-Methionine	mix_5	3	10	29	0.3368
C7	scrambled_miRNA	Glycine	mix_5	3	10	29	2.0902
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	29	0.3058
C9	scrambled_miRNA	L-Proline	mix_5	4	10	29	2.2933
C10	plant_miRNA	L-Lysine	mix_5	5	10	29	1.4253
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	29	0.5228
C12	N.A.	Glycine	N.A.	N.A.	N.A.	29	0.0873
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	29	0.0838
D2	plant_miRNA	L-Methionine	mix_5	1	10	29	0.434
D3	plant_miRNA	Glycine	mix_5	1	10	29	2.0684
D4	plant_miRNA	L-Proline	mix_5	2	10	29	2.2691
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	29	0.3335
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	29	0.5689
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	29	0.2806
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	29	1.0982
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	29	0.57
D10	scrambled_miRNA	Glycine	mix_5	5	10	29	2.1015
D11	scrambled_miRNA	L-Proline	mix_5	5	10	29	2.4315
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	29	0.0905
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	29	0.0829
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	29	0.3004
E3	scrambled_miRNA	Glycine	mix_5	1	10	29	1.7874
E4	scrambled_miRNA	L-Proline	mix_5	2	10	29	2.268
E5	plant_miRNA	L-Methionine	mix_5	2	10	29	0.297
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	29	0.4314
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	29	0.3146
E8	plant_miRNA	L-Lysine	mix_5	4	10	29	1.8195
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	29	0.5492
E10	plant_miRNA	Glycine	mix_5	5	10	29	2.0685
E11	plant_miRNA	L-Proline	mix_5	5	10	29	2.3867
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	29	0.0909
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	29	0.0805
F2	scrambled_miRNA	L-Proline	mix_5	1	10	29	2.0989
F3	plant_miRNA	L-Lysine	mix_5	1	10	29	1.5408
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	29	0.4946
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	29	0.2778
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	29	1.2752
F7	plant_miRNA	L-Proline	mix_5	3	10	29	2.3915
F8	scrambled_miRNA	Glycine	mix_5	4	10	29	1.9927
F9	plant_miRNA	L-Methionine	mix_5	4	10	29	0.2966
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	29	0.2888
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	29	0.3043
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	29	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	29	0.0852
G2	plant_miRNA	L-Proline	mix_5	1	10	29	2.0145
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	29	1.1658
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	29	0.5079
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	29	0.2909
G6	plant_miRNA	L-Lysine	mix_5	3	10	29	1.7391
G7	scrambled_miRNA	L-Proline	mix_5	3	10	29	2.3051
G8	plant_miRNA	Glycine	mix_5	4	10	29	2.0282
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	29	0.4414
G10	plant_miRNA	L-Methionine	mix_5	5	10	29	0.3265
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	29	0.279
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	29	0.0884
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	29	0.0883
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	29	0.087
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	29	0.0928
H7	N.A.	Glycine	N.A.	N.A.	N.A.	29	0.0898
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	29	0.0903
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	29	0.0895
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	30	0.0811
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	30	0.0846
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	30	0.0865
A7	N.A.	Glycine	N.A.	N.A.	N.A.	30	0.0868
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	30	0.0899
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	30	0.0888
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	30	0.0965
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	30	0.5047
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	30	0.2821
B4	scrambled_miRNA	Glycine	mix_5	2	10	30	2.0643
B5	plant_miRNA	L-Lysine	mix_5	2	10	30	1.965
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	30	0.327
B7	plant_miRNA	Glycine	mix_5	3	10	30	2.1111
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	30	0.3626
B9	plant_miRNA	L-Proline	mix_5	4	10	30	2.5008
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	30	1.2746
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	30	0.5671
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	30	0.086
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	30	0.0964
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	30	0.6792
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	30	0.3609
C4	plant_miRNA	Glycine	mix_5	2	10	30	2.0966
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	30	1.3004
C6	plant_miRNA	L-Methionine	mix_5	3	10	30	0.3614
C7	scrambled_miRNA	Glycine	mix_5	3	10	30	2.093
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	30	0.3206
C9	scrambled_miRNA	L-Proline	mix_5	4	10	30	2.3685
C10	plant_miRNA	L-Lysine	mix_5	5	10	30	1.9097
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	30	0.5684
C12	N.A.	Glycine	N.A.	N.A.	N.A.	30	0.0872
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	30	0.0838
D2	plant_miRNA	L-Methionine	mix_5	1	10	30	0.4733
D3	plant_miRNA	Glycine	mix_5	1	10	30	2.133
D4	plant_miRNA	L-Proline	mix_5	2	10	30	2.2507
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	30	0.3553
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	30	0.6149
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	30	0.2849
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	30	1.2735
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	30	0.6226
D10	scrambled_miRNA	Glycine	mix_5	5	10	30	2.1304
D11	scrambled_miRNA	L-Proline	mix_5	5	10	30	2.4823
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	30	0.0904
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	30	0.0836
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	30	0.3203
E3	scrambled_miRNA	Glycine	mix_5	1	10	30	1.876
E4	scrambled_miRNA	L-Proline	mix_5	2	10	30	2.2633
E5	plant_miRNA	L-Methionine	mix_5	2	10	30	0.3132
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	30	0.5615
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	30	0.3327
E8	plant_miRNA	L-Lysine	mix_5	4	10	30	2.0174
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	30	0.5951
E10	plant_miRNA	Glycine	mix_5	5	10	30	2.0856
E11	plant_miRNA	L-Proline	mix_5	5	10	30	2.4075
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	30	0.091
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	30	0.0804
F2	scrambled_miRNA	L-Proline	mix_5	1	10	30	2.0828
F3	plant_miRNA	L-Lysine	mix_5	1	10	30	1.8511
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	30	0.5362
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	30	0.2916
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	30	1.3761
F7	plant_miRNA	L-Proline	mix_5	3	10	30	2.4528
F8	scrambled_miRNA	Glycine	mix_5	4	10	30	2.0759
F9	plant_miRNA	L-Methionine	mix_5	4	10	30	0.312
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	30	0.3037
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	30	0.3192
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	30	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	30	0.085
G2	plant_miRNA	L-Proline	mix_5	1	10	30	2.0416
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	30	1.3298
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	30	0.5483
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	30	0.3025
G6	plant_miRNA	L-Lysine	mix_5	3	10	30	1.9786
G7	scrambled_miRNA	L-Proline	mix_5	3	10	30	2.3961
G8	plant_miRNA	Glycine	mix_5	4	10	30	2.0941
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	30	0.4777
G10	plant_miRNA	L-Methionine	mix_5	5	10	30	0.3455
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	30	0.2934
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	30	0.0848
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	30	0.0884
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	30	0.0865
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	30	0.0928
H7	N.A.	Glycine	N.A.	N.A.	N.A.	30	0.0896
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	30	0.0905
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	30	0.0888
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	31	0.0814
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	31	0.0848
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	31	0.0864
A7	N.A.	Glycine	N.A.	N.A.	N.A.	31	0.0868
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	31	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	31	0.0887
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	31	0.0965
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	31	0.5481
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	31	0.2921
B4	scrambled_miRNA	Glycine	mix_5	2	10	31	2.0291
B5	plant_miRNA	L-Lysine	mix_5	2	10	31	2.0688
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	31	0.351
B7	plant_miRNA	Glycine	mix_5	3	10	31	2.171
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	31	0.3728
B9	plant_miRNA	L-Proline	mix_5	4	10	31	2.5624
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	31	1.3632
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	31	0.6075
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	31	0.0869
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	31	0.0968
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	31	0.593
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	31	0.3726
C4	plant_miRNA	Glycine	mix_5	2	10	31	2.1035
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	31	1.4475
C6	plant_miRNA	L-Methionine	mix_5	3	10	31	0.3923
C7	scrambled_miRNA	Glycine	mix_5	3	10	31	2.0807
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	31	0.3256
C9	scrambled_miRNA	L-Proline	mix_5	4	10	31	2.391
C10	plant_miRNA	L-Lysine	mix_5	5	10	31	1.9881
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	31	0.6173
C12	N.A.	Glycine	N.A.	N.A.	N.A.	31	0.0878
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	31	0.0838
D2	plant_miRNA	L-Methionine	mix_5	1	10	31	0.5376
D3	plant_miRNA	Glycine	mix_5	1	10	31	2.1692
D4	plant_miRNA	L-Proline	mix_5	2	10	31	2.3197
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	31	0.3826
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	31	0.6593
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	31	0.2888
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	31	1.3844
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	31	0.6789
D10	scrambled_miRNA	Glycine	mix_5	5	10	31	2.1299
D11	scrambled_miRNA	L-Proline	mix_5	5	10	31	2.4901
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	31	0.0906
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	31	0.083
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	31	0.3422
E3	scrambled_miRNA	Glycine	mix_5	1	10	31	1.8501
E4	scrambled_miRNA	L-Proline	mix_5	2	10	31	2.2653
E5	plant_miRNA	L-Methionine	mix_5	2	10	31	0.3335
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	31	0.5141
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	31	0.3413
E8	plant_miRNA	L-Lysine	mix_5	4	10	31	2.1156
