Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
F5,172,Mix_17aa,p5642b,n5,2,10,0.855400026
F6,172,Mix_17aa,sc5642b,n5,2,10,0.845300019
G3,172,Mix_17aa,p158a,n5,2,10,0.816799998
G4,172,Mix_17aa,sc158a,n5,2,10,0.834399998
G5,172,Mix_17aa,sc159,n5,2,10,0.823499978
G6,172,Mix_17aa,p159,n5,2,10,0.819800019
B2,Control,Phenyalanine,Control,n4,Control,11,0.080200002
B3,6,Phenyalanine,sc827,n4,2,11,0.246199995
B4,6,Phenyalanine,p827,n4,2,11,0.255699992
B5,6,Phenyalanine,p159,n4,2,11,0.260899991
B6,6,Phenyalanine,sc159,n4,2,11,0.250699997
B7,6,Mix_17aa,sc158a,n4,2,11,1.493700027
B8,6,Mix_17aa,p158a,n4,2,11,1.495000005
B9,6,Mix_17aa,sc_mix,n4,10,11,1.487300038
B10,6,Mix_17aa,p_mix,n4,10,11,1.513100028
B11,Control,Mix_17aa,Control,n4,Control,11,0.082699999
C3,6,Phenyalanine,sc158a,n4,2,11,0.2456
C4,6,Phenyalanine,p158a,n4,2,11,0.252600014
C5,6,Phenyalanine,p_mix,n4,10,11,0.266099989
C6,6,Phenyalanine,sc_mix,n4,10,11,0.266799986
C7,6,Mix_17aa,sc5642b,n4,2,11,1.470199943
C8,6,Mix_17aa,p5642b,n4,2,11,1.49090004
C9,6,Mix_17aa,p158b,n4,2,11,1.390499949
C10,6,Mix_17aa,sc158b,n4,2,11,1.504500031
C11,Control,Mix_17aa,Control,n4,Control,11,0.091399997
D2,Control,Phenyalanine,Control,n4,Control,11,0.085199997
D3,6,Phenyalanine,p5642b,n4,2,11,0.250999987
D4,6,Phenyalanine,sc5642b,n4,2,11,0.249799997
D5,6,Phenyalanine,p158b,n4,2,11,0.262600005
D6,6,Phenyalanine,sc158b,n4,2,11,0.252400011
D7,6,Mix_17aa,p159,n4,2,11,1.566599965
D8,6,Mix_17aa,sc159,n4,2,11,1.561200023
D9,6,Mix_17aa,sc827,n4,2,11,1.498000026
D10,6,Mix_17aa,p827,n4,2,11,1.475299954
E2,Control,Mix_17aa,Control,n5,Control,11,0.089400001
E3,172,Mix_17aa,sc158b,n5,2,11,0.923900008
E4,172,Mix_17aa,p158b,n5,2,11,0.930299997
E5,172,Mix_17aa,sc827,n5,2,11,0.931100011
E6,172,Mix_17aa,p827,n5,2,11,0.922500014
F2,Control,Mix_17aa,Control,n5,Control,11,0.079000004
F3,172,Mix_17aa,sc_mix,n5,10,11,0.878000021
F4,172,Mix_17aa,p_mix,n5,10,11,0.903999984
F5,172,Mix_17aa,p5642b,n5,2,11,0.893100023
F6,172,Mix_17aa,sc5642b,n5,2,11,0.888199985
G3,172,Mix_17aa,p158a,n5,2,11,0.865800023
G4,172,Mix_17aa,sc158a,n5,2,11,0.902499974
G5,172,Mix_17aa,sc159,n5,2,11,0.873099983
G6,172,Mix_17aa,p159,n5,2,11,0.9023
B2,Control,Phenyalanine,Control,n4,Control,12,0.080399998
B3,6,Phenyalanine,sc827,n4,2,12,0.243499994
B4,6,Phenyalanine,p827,n4,2,12,0.254099995
B5,6,Phenyalanine,p159,n4,2,12,0.256799996
B6,6,Phenyalanine,sc159,n4,2,12,0.254599988
B7,6,Mix_17aa,sc158a,n4,2,12,1.597800016
B8,6,Mix_17aa,p158a,n4,2,12,1.600800037
B9,6,Mix_17aa,sc_mix,n4,10,12,1.543900013
B10,6,Mix_17aa,p_mix,n4,10,12,1.586699963
B11,Control,Mix_17aa,Control,n4,Control,12,0.082000002
C3,6,Phenyalanine,sc158a,n4,2,12,0.247199997
C4,6,Phenyalanine,p158a,n4,2,12,0.256399989
C5,6,Phenyalanine,p_mix,n4,10,12,0.266799986
C6,6,Phenyalanine,sc_mix,n4,10,12,0.266000003
C7,6,Mix_17aa,sc5642b,n4,2,12,1.556200027
C8,6,Mix_17aa,p5642b,n4,2,12,1.59860003
C9,6,Mix_17aa,p158b,n4,2,12,1.501899958
C10,6,Mix_17aa,sc158b,n4,2,12,1.569599986
C11,Control,Mix_17aa,Control,n4,Control,12,0.091300003
D2,Control,Phenyalanine,Control,n4,Control,12,0.085299999
D3,6,Phenyalanine,p5642b,n4,2,12,0.251199991
D4,6,Phenyalanine,sc5642b,n4,2,12,0.25150001
D5,6,Phenyalanine,p158b,n4,2,12,0.263000011
D6,6,Phenyalanine,sc158b,n4,2,12,0.252999991
D7,6,Mix_17aa,p159,n4,2,12,1.657400012
D8,6,Mix_17aa,sc159,n4,2,12,1.631500006
D9,6,Mix_17aa,sc827,n4,2,12,1.590299964
D10,6,Mix_17aa,p827,n4,2,12,1.581699967
E2,Control,Mix_17aa,Control,n5,Control,12,0.090300001
E3,172,Mix_17aa,sc158b,n5,2,12,0.990199983
E4,172,Mix_17aa,p158b,n5,2,12,0.961099982
E5,172,Mix_17aa,sc827,n5,2,12,0.989899993
E6,172,Mix_17aa,p827,n5,2,12,0.967499971
F2,Control,Mix_17aa,Control,n5,Control,12,0.079099998
F3,172,Mix_17aa,sc_mix,n5,10,12,0.947000027
F4,172,Mix_17aa,p_mix,n5,10,12,0.958000004
F5,172,Mix_17aa,p5642b,n5,2,12,0.950999975
F6,172,Mix_17aa,sc5642b,n5,2,12,0.922100008
G3,172,Mix_17aa,p158a,n5,2,12,0.903999984
G4,172,Mix_17aa,sc158a,n5,2,12,0.93900001
G5,172,Mix_17aa,sc159,n5,2,12,0.984799981
G6,172,Mix_17aa,p159,n5,2,12,0.942499995
B2,Control,Phenyalanine,Control,n4,Control,13,0.080700003
B3,6,Phenyalanine,sc827,n4,2,13,0.243100002
B4,6,Phenyalanine,p827,n4,2,13,0.252200007
B5,6,Phenyalanine,p159,n4,2,13,0.257200003
B6,6,Phenyalanine,sc159,n4,2,13,0.255800009
B7,6,Mix_17aa,sc158a,n4,2,13,1.651100039
B8,6,Mix_17aa,p158a,n4,2,13,1.662999988
B9,6,Mix_17aa,sc_mix,n4,10,13,1.574800014
B10,6,Mix_17aa,p_mix,n4,10,13,1.631700039
B11,Control,Mix_17aa,Control,n4,Control,13,0.0823
C3,6,Phenyalanine,sc158a,n4,2,13,0.2465
C4,6,Phenyalanine,p158a,n4,2,13,0.253699988
C5,6,Phenyalanine,p_mix,n4,10,13,0.283199996
C6,6,Phenyalanine,sc_mix,n4,10,13,0.270900011
C7,6,Mix_17aa,sc5642b,n4,2,13,1.625800014
C8,6,Mix_17aa,p5642b,n4,2,13,1.623800039
C9,6,Mix_17aa,p158b,n4,2,13,1.597300053
C10,6,Mix_17aa,sc158b,n4,2,13,1.603600025
C11,Control,Mix_17aa,Control,n4,Control,13,0.091399997
D2,Control,Phenyalanine,Control,n4,Control,13,0.085299999
D3,6,Phenyalanine,p5642b,n4,2,13,0.250699997
D4,6,Phenyalanine,sc5642b,n4,2,13,0.253199995
D5,6,Phenyalanine,p158b,n4,2,13,0.263399988
D6,6,Phenyalanine,sc158b,n4,2,13,0.253199995
D7,6,Mix_17aa,p159,n4,2,13,1.689700007
D8,6,Mix_17aa,sc159,n4,2,13,1.667899966
D9,6,Mix_17aa,sc827,n4,2,13,1.626399994
D10,6,Mix_17aa,p827,n4,2,13,1.646700025
E2,Control,Mix_17aa,Control,n5,Control,13,0.0898
E3,172,Mix_17aa,sc158b,n5,2,13,1.076200008
E4,172,Mix_17aa,p158b,n5,2,13,0.994000018
E5,172,Mix_17aa,sc827,n5,2,13,1.113899946
E6,172,Mix_17aa,p827,n5,2,13,1.019199967
F2,Control,Mix_17aa,Control,n5,Control,13,0.079000004
F3,172,Mix_17aa,sc_mix,n5,10,13,1.009299994
F4,172,Mix_17aa,p_mix,n5,10,13,1.011600018
F5,172,Mix_17aa,p5642b,n5,2,13,1.025200009
F6,172,Mix_17aa,sc5642b,n5,2,13,0.978799999
G3,172,Mix_17aa,p158a,n5,2,13,0.962899983
G4,172,Mix_17aa,sc158a,n5,2,13,0.971199989
G5,172,Mix_17aa,sc159,n5,2,13,1.006100059
G6,172,Mix_17aa,p159,n5,2,13,0.994300008
B2,Control,Phenyalanine,Control,n4,Control,14,0.080799997
B3,6,Phenyalanine,sc827,n4,2,14,0.239199996
B4,6,Phenyalanine,p827,n4,2,14,0.251199991
B5,6,Phenyalanine,p159,n4,2,14,0.253899992
B6,6,Phenyalanine,sc159,n4,2,14,0.249899998
B7,6,Mix_17aa,sc158a,n4,2,14,1.681100011
B8,6,Mix_17aa,p158a,n4,2,14,1.682700038
B9,6,Mix_17aa,sc_mix,n4,10,14,1.585000038
B10,6,Mix_17aa,p_mix,n4,10,14,1.640100002
B11,Control,Mix_17aa,Control,n4,Control,14,0.083099999
C3,6,Phenyalanine,sc158a,n4,2,14,0.246000007
C4,6,Phenyalanine,p158a,n4,2,14,0.253800005
C5,6,Phenyalanine,p_mix,n4,10,14,0.272700012
C6,6,Phenyalanine,sc_mix,n4,10,14,0.270900011
C7,6,Mix_17aa,sc5642b,n4,2,14,1.644899964
C8,6,Mix_17aa,p5642b,n4,2,14,1.645599961
C9,6,Mix_17aa,p158b,n4,2,14,1.639099956
C10,6,Mix_17aa,sc158b,n4,2,14,1.620200038
C11,Control,Mix_17aa,Control,n4,Control,14,0.091799997
D2,Control,Phenyalanine,Control,n4,Control,14,0.085199997
D3,6,Phenyalanine,p5642b,n4,2,14,0.249899998
D4,6,Phenyalanine,sc5642b,n4,2,14,0.254700005
D5,6,Phenyalanine,p158b,n4,2,14,0.264099985
D6,6,Phenyalanine,sc158b,n4,2,14,0.252000004
D7,6,Mix_17aa,p159,n4,2,14,1.714100003
D8,6,Mix_17aa,sc159,n4,2,14,1.693500042
D9,6,Mix_17aa,sc827,n4,2,14,1.657999992
D10,6,Mix_17aa,p827,n4,2,14,1.681699991
E2,Control,Mix_17aa,Control,n5,Control,14,0.089599997
E3,172,Mix_17aa,sc158b,n5,2,14,1.075799942
E4,172,Mix_17aa,p158b,n5,2,14,1.026100039
E5,172,Mix_17aa,sc827,n5,2,14,1.077600002
E6,172,Mix_17aa,p827,n5,2,14,1.096199989
F2,Control,Mix_17aa,Control,n5,Control,14,0.079300001
F3,172,Mix_17aa,sc_mix,n5,10,14,1.056800008
F4,172,Mix_17aa,p_mix,n5,10,14,1.028599977
F5,172,Mix_17aa,p5642b,n5,2,14,1.050899982
F6,172,Mix_17aa,sc5642b,n5,2,14,1.011299968
G3,172,Mix_17aa,p158a,n5,2,14,1.033599973
G4,172,Mix_17aa,sc158a,n5,2,14,1.039000034
G5,172,Mix_17aa,sc159,n5,2,14,1.008700013
G6,172,Mix_17aa,p159,n5,2,14,1.014799953
B2,Control,Phenyalanine,Control,n4,Control,15,0.082500003
B3,6,Phenyalanine,sc827,n4,2,15,0.240099996
B4,6,Phenyalanine,p827,n4,2,15,0.249699995
B5,6,Phenyalanine,p159,n4,2,15,0.254700005
B6,6,Phenyalanine,sc159,n4,2,15,0.247999996
B7,6,Mix_17aa,sc158a,n4,2,15,1.696699977
B8,6,Mix_17aa,p158a,n4,2,15,1.693699956
B9,6,Mix_17aa,sc_mix,n4,10,15,1.59829998
B10,6,Mix_17aa,p_mix,n4,10,15,1.656700015
B11,Control,Mix_17aa,Control,n4,Control,15,0.083700001
C3,6,Phenyalanine,sc158a,n4,2,15,0.243499994
C4,6,Phenyalanine,p158a,n4,2,15,0.253600001
C5,6,Phenyalanine,p_mix,n4,10,15,0.283499986
C6,6,Phenyalanine,sc_mix,n4,10,15,0.275599986
C7,6,Mix_17aa,sc5642b,n4,2,15,1.66050005
C8,6,Mix_17aa,p5642b,n4,2,15,1.657799959
C9,6,Mix_17aa,p158b,n4,2,15,1.667899966
C10,6,Mix_17aa,sc158b,n4,2,15,1.636199951
C11,Control,Mix_17aa,Control,n4,Control,15,0.092299998
D2,Control,Phenyalanine,Control,n4,Control,15,0.085299999
D3,6,Phenyalanine,p5642b,n4,2,15,0.250499994
D4,6,Phenyalanine,sc5642b,n4,2,15,0.255400002
D5,6,Phenyalanine,p158b,n4,2,15,0.269300014
D6,6,Phenyalanine,sc158b,n4,2,15,0.254400015
D7,6,Mix_17aa,p159,n4,2,15,1.732200027
D8,6,Mix_17aa,sc159,n4,2,15,1.706200004
D9,6,Mix_17aa,sc827,n4,2,15,1.675500035
D10,6,Mix_17aa,p827,n4,2,15,1.70480001
E2,Control,Mix_17aa,Control,n5,Control,15,0.089500003
E3,172,Mix_17aa,sc158b,n5,2,15,1.134699941
E4,172,Mix_17aa,p158b,n5,2,15,1.073699951
E5,172,Mix_17aa,sc827,n5,2,15,1.135699987
E6,172,Mix_17aa,p827,n5,2,15,1.161599994
F2,Control,Mix_17aa,Control,n5,Control,15,0.080399998
F3,172,Mix_17aa,sc_mix,n5,10,15,1.098899961
F4,172,Mix_17aa,p_mix,n5,10,15,1.116099954
F5,172,Mix_17aa,p5642b,n5,2,15,1.071200013
F6,172,Mix_17aa,sc5642b,n5,2,15,1.075600028
G3,172,Mix_17aa,p158a,n5,2,15,1.056499958
G4,172,Mix_17aa,sc158a,n5,2,15,1.077900052
G5,172,Mix_17aa,sc159,n5,2,15,1.056499958
G6,172,Mix_17aa,p159,n5,2,15,1.07130003
B2,Control,Phenyalanine,Control,n4,Control,16,0.080899999
B3,6,Phenyalanine,sc827,n4,2,16,0.235699996
B4,6,Phenyalanine,p827,n4,2,16,0.248500004
B5,6,Phenyalanine,p159,n4,2,16,0.25060001
B6,6,Phenyalanine,sc159,n4,2,16,0.247700006
B7,6,Mix_17aa,sc158a,n4,2,16,1.710700035
B8,6,Mix_17aa,p158a,n4,2,16,1.717399955
B9,6,Mix_17aa,sc_mix,n4,10,16,1.609500051
B10,6,Mix_17aa,p_mix,n4,10,16,1.665899992
B11,Control,Mix_17aa,Control,n4,Control,16,0.082599998
C3,6,Phenyalanine,sc158a,n4,2,16,0.243799999
C4,6,Phenyalanine,p158a,n4,2,16,0.255199999
C5,6,Phenyalanine,p_mix,n4,10,16,0.274100006
C6,6,Phenyalanine,sc_mix,n4,10,16,0.273099989
C7,6,Mix_17aa,sc5642b,n4,2,16,1.684299946
C8,6,Mix_17aa,p5642b,n4,2,16,1.684000015
C9,6,Mix_17aa,p158b,n4,2,16,1.686300039
C10,6,Mix_17aa,sc158b,n4,2,16,1.664199948
C11,Control,Mix_17aa,Control,n4,Control,16,0.091600001
D2,Control,Phenyalanine,Control,n4,Control,16,0.085299999
D3,6,Phenyalanine,p5642b,n4,2,16,0.252099991
D4,6,Phenyalanine,sc5642b,n4,2,16,0.255499989
D5,6,Phenyalanine,p158b,n4,2,16,0.26789999
D6,6,Phenyalanine,sc158b,n4,2,16,0.251800001
D7,6,Mix_17aa,p159,n4,2,16,1.746799946
D8,6,Mix_17aa,sc159,n4,2,16,1.720000029
D9,6,Mix_17aa,sc827,n4,2,16,1.694800019
D10,6,Mix_17aa,p827,n4,2,16,1.725000024
E2,Control,Mix_17aa,Control,n5,Control,16,0.089199997
E3,172,Mix_17aa,sc158b,n5,2,16,1.181499958
E4,172,Mix_17aa,p158b,n5,2,16,1.12650001
E5,172,Mix_17aa,sc827,n5,2,16,1.133200049
E6,172,Mix_17aa,p827,n5,2,16,1.164000034
F2,Control,Mix_17aa,Control,n5,Control,16,0.078699999
F3,172,Mix_17aa,sc_mix,n5,10,16,1.139500022
F4,172,Mix_17aa,p_mix,n5,10,16,1.159700036
F5,172,Mix_17aa,p5642b,n5,2,16,1.106999993
F6,172,Mix_17aa,sc5642b,n5,2,16,1.11500001
G3,172,Mix_17aa,p158a,n5,2,16,1.157899976
G4,172,Mix_17aa,sc158a,n5,2,16,1.137400031
G5,172,Mix_17aa,sc159,n5,2,16,1.101099968
G6,172,Mix_17aa,p159,n5,2,16,1.060299993
B2,Control,Phenyalanine,Control,n4,Control,17,0.082800001
B3,6,Phenyalanine,sc827,n4,2,17,0.233999997
B4,6,Phenyalanine,p827,n4,2,17,0.247799993
B5,6,Phenyalanine,p159,n4,2,17,0.248899996
B6,6,Phenyalanine,sc159,n4,2,17,0.248300001
B7,6,Mix_17aa,sc158a,n4,2,17,1.730499983
B8,6,Mix_17aa,p158a,n4,2,17,1.741299987
B9,6,Mix_17aa,sc_mix,n4,10,17,1.62530005
B10,6,Mix_17aa,p_mix,n4,10,17,1.67750001
B11,Control,Mix_17aa,Control,n4,Control,17,0.083400004
C3,6,Phenyalanine,sc158a,n4,2,17,0.241999999
C4,6,Phenyalanine,p158a,n4,2,17,0.255899996
C5,6,Phenyalanine,p_mix,n4,10,17,0.27790001
C6,6,Phenyalanine,sc_mix,n4,10,17,0.276300013
C7,6,Mix_17aa,sc5642b,n4,2,17,1.710800052
C8,6,Mix_17aa,p5642b,n4,2,17,1.706900001
C9,6,Mix_17aa,p158b,n4,2,17,1.699100018
C10,6,Mix_17aa,sc158b,n4,2,17,1.686800003
C11,Control,Mix_17aa,Control,n4,Control,17,0.092
D2,Control,Phenyalanine,Control,n4,Control,17,0.085299999
D3,6,Phenyalanine,p5642b,n4,2,17,0.254599988
D4,6,Phenyalanine,sc5642b,n4,2,17,0.258399993
D5,6,Phenyalanine,p158b,n4,2,17,0.272500008
D6,6,Phenyalanine,sc158b,n4,2,17,0.258100003
D7,6,Mix_17aa,p159,n4,2,17,1.760699987
D8,6,Mix_17aa,sc159,n4,2,17,1.735299945
D9,6,Mix_17aa,sc827,n4,2,17,1.715999961
D10,6,Mix_17aa,p827,n4,2,17,1.751000047
E2,Control,Mix_17aa,Control,n5,Control,17,0.089900002
E3,172,Mix_17aa,sc158b,n5,2,17,1.243700027
E4,172,Mix_17aa,p158b,n5,2,17,1.132099986
E5,172,Mix_17aa,sc827,n5,2,17,1.219099998
E6,172,Mix_17aa,p827,n5,2,17,1.174499989
F2,Control,Mix_17aa,Control,n5,Control,17,0.080499999
F3,172,Mix_17aa,sc_mix,n5,10,17,1.211599946
F4,172,Mix_17aa,p_mix,n5,10,17,1.220700026
F5,172,Mix_17aa,p5642b,n5,2,17,1.15989995
F6,172,Mix_17aa,sc5642b,n5,2,17,1.218400002
G3,172,Mix_17aa,p158a,n5,2,17,1.121999979
G4,172,Mix_17aa,sc158a,n5,2,17,1.131199956
G5,172,Mix_17aa,sc159,n5,2,17,1.191699982
G6,172,Mix_17aa,p159,n5,2,17,1.146600008
B2,Control,Phenyalanine,Control,n4,Control,18,0.081200004
B3,6,Phenyalanine,sc827,n4,2,18,0.232999995
B4,6,Phenyalanine,p827,n4,2,18,0.246399999
B5,6,Phenyalanine,p159,n4,2,18,0.247600004
B6,6,Phenyalanine,sc159,n4,2,18,0.251100004
B7,6,Mix_17aa,sc158a,n4,2,18,1.739400029
B8,6,Mix_17aa,p158a,n4,2,18,1.753900051
B9,6,Mix_17aa,sc_mix,n4,10,18,1.63499999
B10,6,Mix_17aa,p_mix,n4,10,18,1.689800024
B11,Control,Mix_17aa,Control,n4,Control,18,0.083099999
C3,6,Phenyalanine,sc158a,n4,2,18,0.244100004
C4,6,Phenyalanine,p158a,n4,2,18,0.254099995
C5,6,Phenyalanine,p_mix,n4,10,18,0.280400008
C6,6,Phenyalanine,sc_mix,n4,10,18,0.280200005
C7,6,Mix_17aa,sc5642b,n4,2,18,1.716400027
C8,6,Mix_17aa,p5642b,n4,2,18,1.717300057
C9,6,Mix_17aa,p158b,n4,2,18,1.719699979
C10,6,Mix_17aa,sc158b,n4,2,18,1.69599998
C11,Control,Mix_17aa,Control,n4,Control,18,0.091700003
D2,Control,Phenyalanine,Control,n4,Control,18,0.085500002
D3,6,Phenyalanine,p5642b,n4,2,18,0.256199986
D4,6,Phenyalanine,sc5642b,n4,2,18,0.260399997
D5,6,Phenyalanine,p158b,n4,2,18,0.273499995
D6,6,Phenyalanine,sc158b,n4,2,18,0.252999991
D7,6,Mix_17aa,p159,n4,2,18,1.774000049
D8,6,Mix_17aa,sc159,n4,2,18,1.750499964
D9,6,Mix_17aa,sc827,n4,2,18,1.738000035
D10,6,Mix_17aa,p827,n4,2,18,1.766499996
E2,Control,Mix_17aa,Control,n5,Control,18,0.088299997
E3,172,Mix_17aa,sc158b,n5,2,18,1.308400035
E4,172,Mix_17aa,p158b,n5,2,18,1.198699951
E5,172,Mix_17aa,sc827,n5,2,18,1.254899979
E6,172,Mix_17aa,p827,n5,2,18,1.221099973
F2,Control,Mix_17aa,Control,n5,Control,18,0.078500003
F3,172,Mix_17aa,sc_mix,n5,10,18,1.228299975
F4,172,Mix_17aa,p_mix,n5,10,18,1.260200024
F5,172,Mix_17aa,p5642b,n5,2,18,1.215399981
F6,172,Mix_17aa,sc5642b,n5,2,18,1.219300032
G3,172,Mix_17aa,p158a,n5,2,18,1.184999943
G4,172,Mix_17aa,sc158a,n5,2,18,1.196400046
G5,172,Mix_17aa,sc159,n5,2,18,1.172500014
G6,172,Mix_17aa,p159,n5,2,18,1.192999959
B2,Control,Phenyalanine,Control,n4,Control,19,0.0814
B3,6,Phenyalanine,sc827,n4,2,19,0.230399996
B4,6,Phenyalanine,p827,n4,2,19,0.246099994
B5,6,Phenyalanine,p159,n4,2,19,0.244800001
B6,6,Phenyalanine,sc159,n4,2,19,0.249799997
B7,6,Mix_17aa,sc158a,n4,2,19,1.746399999
B8,6,Mix_17aa,p158a,n4,2,19,1.763800025
B9,6,Mix_17aa,sc_mix,n4,10,19,1.648800015
B10,6,Mix_17aa,p_mix,n4,10,19,1.699699998
B11,Control,Mix_17aa,Control,n4,Control,19,0.083099999
C3,6,Phenyalanine,sc158a,n4,2,19,0.246199995
C4,6,Phenyalanine,p158a,n4,2,19,0.256199986
C5,6,Phenyalanine,p_mix,n4,10,19,0.282999992
C6,6,Phenyalanine,sc_mix,n4,10,19,0.283199996
C7,6,Mix_17aa,sc5642b,n4,2,19,1.727100015
C8,6,Mix_17aa,p5642b,n4,2,19,1.727300048
C9,6,Mix_17aa,p158b,n4,2,19,1.723199964
C10,6,Mix_17aa,sc158b,n4,2,19,1.704699993
C11,Control,Mix_17aa,Control,n4,Control,19,0.091899998
D2,Control,Phenyalanine,Control,n4,Control,19,0.085500002
D3,6,Phenyalanine,p5642b,n4,2,19,0.2597
D4,6,Phenyalanine,sc5642b,n4,2,19,0.266000003
D5,6,Phenyalanine,p158b,n4,2,19,0.27790001
D6,6,Phenyalanine,sc158b,n4,2,19,0.256199986
D7,6,Mix_17aa,p159,n4,2,19,1.783100009
D8,6,Mix_17aa,sc159,n4,2,19,1.758100033
D9,6,Mix_17aa,sc827,n4,2,19,1.746000051
D10,6,Mix_17aa,p827,n4,2,19,1.777799964
E2,Control,Mix_17aa,Control,n5,Control,19,0.087700002
E3,172,Mix_17aa,sc158b,n5,2,19,1.301200032
E4,172,Mix_17aa,p158b,n5,2,19,1.323899984
E5,172,Mix_17aa,sc827,n5,2,19,1.29550004
E6,172,Mix_17aa,p827,n5,2,19,1.274199963
F2,Control,Mix_17aa,Control,n5,Control,19,0.078900002
F3,172,Mix_17aa,sc_mix,n5,10,19,1.245599985
F4,172,Mix_17aa,p_mix,n5,10,19,1.278599977
F5,172,Mix_17aa,p5642b,n5,2,19,1.249899983
F6,172,Mix_17aa,sc5642b,n5,2,19,1.308699965
G3,172,Mix_17aa,p158a,n5,2,19,1.202399969
G4,172,Mix_17aa,sc158a,n5,2,19,1.236099958
G5,172,Mix_17aa,sc159,n5,2,19,1.205299973
G6,172,Mix_17aa,p159,n5,2,19,1.299299955
B2,Control,Phenyalanine,Control,n4,Control,20,0.082900003
B3,6,Phenyalanine,sc827,n4,2,20,0.228699997
B4,6,Phenyalanine,p827,n4,2,20,0.245000005
B5,6,Phenyalanine,p159,n4,2,20,0.243900001
B6,6,Phenyalanine,sc159,n4,2,20,0.249200001
B7,6,Mix_17aa,sc158a,n4,2,20,1.760599971
B8,6,Mix_17aa,p158a,n4,2,20,1.770300031
B9,6,Mix_17aa,sc_mix,n4,10,20,1.656399965
B10,6,Mix_17aa,p_mix,n4,10,20,1.708400011
B11,Control,Mix_17aa,Control,n4,Control,20,0.083800003
C3,6,Phenyalanine,sc158a,n4,2,20,0.247600004
C4,6,Phenyalanine,p158a,n4,2,20,0.257600009
C5,6,Phenyalanine,p_mix,n4,10,20,0.280600011
C6,6,Phenyalanine,sc_mix,n4,10,20,0.282200009
C7,6,Mix_17aa,sc5642b,n4,2,20,1.733500004
C8,6,Mix_17aa,p5642b,n4,2,20,1.741600037
C9,6,Mix_17aa,p158b,n4,2,20,1.739799976
C10,6,Mix_17aa,sc158b,n4,2,20,1.714300036
C11,Control,Mix_17aa,Control,n4,Control,20,0.092399999
D2,Control,Phenyalanine,Control,n4,Control,20,0.085699998
D3,6,Phenyalanine,p5642b,n4,2,20,0.258300006
D4,6,Phenyalanine,sc5642b,n4,2,20,0.267100006
D5,6,Phenyalanine,p158b,n4,2,20,0.280099988
D6,6,Phenyalanine,sc158b,n4,2,20,0.258700013
D7,6,Mix_17aa,p159,n4,2,20,1.796499968
D8,6,Mix_17aa,sc159,n4,2,20,1.765799999
D9,6,Mix_17aa,sc827,n4,2,20,1.75940001
D10,6,Mix_17aa,p827,n4,2,20,1.793300033
E2,Control,Mix_17aa,Control,n5,Control,20,0.090400003
E3,172,Mix_17aa,sc158b,n5,2,20,1.342200041
E4,172,Mix_17aa,p158b,n5,2,20,1.286399961
E5,172,Mix_17aa,sc827,n5,2,20,1.344599962
E6,172,Mix_17aa,p827,n5,2,20,1.320899963
F2,Control,Mix_17aa,Control,n5,Control,20,0.080600001
F3,172,Mix_17aa,sc_mix,n5,10,20,1.334100008
F4,172,Mix_17aa,p_mix,n5,10,20,1.294700027
F5,172,Mix_17aa,p5642b,n5,2,20,1.301699996
F6,172,Mix_17aa,sc5642b,n5,2,20,1.246999979
G3,172,Mix_17aa,p158a,n5,2,20,1.235200047
G4,172,Mix_17aa,sc158a,n5,2,20,1.252699971
G5,172,Mix_17aa,sc159,n5,2,20,1.366299987
G6,172,Mix_17aa,p159,n5,2,20,1.32980001
B2,Control,Phenyalanine,Control,n4,Control,21,0.081699997
B3,6,Phenyalanine,sc827,n4,2,21,0.229300007
B4,6,Phenyalanine,p827,n4,2,21,0.244100004
B5,6,Phenyalanine,p159,n4,2,21,0.242400005
B6,6,Phenyalanine,sc159,n4,2,21,0.248899996
B7,6,Mix_17aa,sc158a,n4,2,21,1.767199993
B8,6,Mix_17aa,p158a,n4,2,21,1.777199984
B9,6,Mix_17aa,sc_mix,n4,10,21,1.666800022
B10,6,Mix_17aa,p_mix,n4,10,21,1.715999961
B11,Control,Mix_17aa,Control,n4,Control,21,0.082999997
C3,6,Phenyalanine,sc158a,n4,2,21,0.247400001
C4,6,Phenyalanine,p158a,n4,2,21,0.259000003
C5,6,Phenyalanine,p_mix,n4,10,21,0.282799989
C6,6,Phenyalanine,sc_mix,n4,10,21,0.283899993
C7,6,Mix_17aa,sc5642b,n4,2,21,1.734899998
C8,6,Mix_17aa,p5642b,n4,2,21,1.740800023
C9,6,Mix_17aa,p158b,n4,2,21,1.750399947
C10,6,Mix_17aa,sc158b,n4,2,21,1.716500044
C11,Control,Mix_17aa,Control,n4,Control,21,0.091899998
D2,Control,Phenyalanine,Control,n4,Control,21,0.0858
D3,6,Phenyalanine,p5642b,n4,2,21,0.263300002
D4,6,Phenyalanine,sc5642b,n4,2,21,0.269600004
D5,6,Phenyalanine,p158b,n4,2,21,0.280800015
D6,6,Phenyalanine,sc158b,n4,2,21,0.259600013
D7,6,Mix_17aa,p159,n4,2,21,1.801100016
D8,6,Mix_17aa,sc159,n4,2,21,1.76970005
D9,6,Mix_17aa,sc827,n4,2,21,1.766299963
D10,6,Mix_17aa,p827,n4,2,21,1.805199981
E2,Control,Mix_17aa,Control,n5,Control,21,0.089299999
E3,172,Mix_17aa,sc158b,n5,2,21,1.443799973
