Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
D9,4,Lysine,sc158a,n2,2,10,0.164700001
D10,4,Lysine,p158a,n2,2,10,0.165399998
E7,4,Lysine,sc5642b,n4,2,10,0.173999995
E8,4,Lysine,p5642b,n4,2,10,0.173800007
E9,4,Lysine,p827,n4,2,10,0.177699998
E10,4,Lysine,sc827,n4,2,10,0.174400002
E11,4,Lysine,Control,n4,Control,10,0.1043
F7,4,Lysine,p158b,n4,2,10,0.151199996
F8,4,Lysine,sc158b,n4,2,10,0.157900006
F9,4,Lysine,sc_mix,n4,10,10,0.156200007
F10,4,Lysine,p_mix,n4,10,10,0.157100007
G7,4,Lysine,p158a,n4,2,10,0.148499995
G8,4,Lysine,sc158a,n4,2,10,0.148699999
G9,4,Lysine,sc159,n4,2,10,0.153400004
G10,4,Lysine,p159,n4,2,10,0.150199994
G11,4,Lysine,Control,n4,Control,10,0.083899997
H3,4,Lysine,p158b,n1,2,10,0.151500002
H4,4,Lysine,sc158b,n1,2,10,0.1558
H8,4,Lysine,sc_mix,n6,10,10,0.156100005
H9,4,Lysine,p_mix,n6,10,10,0.154599994
B2,Control,Phenyalanine,Control,n5,Control,11,0.085699998
B3,6,Phenyalanine,sc158b,n5,2,11,0.249899998
B4,6,Phenyalanine,p158b,n5,2,11,0.273999989
B5,6,Phenyalanine,sc5642b,n5,2,11,0.248300001
B6,6,Phenyalanine,p5642b,n5 ,2,11,0.273600012
B7,4,Lysine,p827,n2,2,11,0.164000005
B8,4,Lysine,sc827,n2,2,11,0.1664
B9,4,Lysine,sc159,n2,2,11,0.176599994
B10,4,Lysine,p159,n2,2,11,0.171200007
B11,Control,Lysine,Control,n2,Control,11,0.088699996
C2,Control,Phenyalanine,Control,n5,Control,11,0.078699999
C3,6,Phenyalanine,p827,n5,2,11,0.276600003
C4,6,Phenyalanine,sc827,n5,2,11,0.266099989
C5,6,Phenyalanine,p158a,n5,2,11,0.262100011
C6,6,Phenyalanine,sc158a,n5 ,2,11,0.27610001
C7,4,Lysine,sc158b,n2,2,11,0.160799995
C8,4,Lysine,p158b,n2,2,11,0.156499997
C9,4,Lysine,sc5642b,n2,2,11,0.169699997
C10,4,Lysine,p5642b,n2,2,11,0.161400005
C11,Control,Lysine,Control,n2,Control,11,0.082500003
D3,6,Phenyalanine,p_mix,n5,10,11,0.309100002
D4,6,Phenyalanine,sc_mix,n5,10,11,0.269499987
D5,6,Phenyalanine,sc159,n5,2,11,0.263599992
D6,6,Phenyalanine,p159,n5 ,2,11,0.264800012
D7,4,Lysine,p_mix,n2,10,11,0.164199993
D8,4,Lysine,sc_mix,n2,10,11,0.169100001
D9,4,Lysine,sc158a,n2,2,11,0.166999996
D10,4,Lysine,p158a,n2,2,11,0.170100003
E7,4,Lysine,sc5642b,n4,2,11,0.175999999
E8,4,Lysine,p5642b,n4,2,11,0.176499993
E9,4,Lysine,p827,n4,2,11,0.1778
E10,4,Lysine,sc827,n4,2,11,0.180500001
E11,4,Lysine,Control,n4,Control,11,0.105599999
F7,4,Lysine,p158b,n4,2,11,0.152099997
F8,4,Lysine,sc158b,n4,2,11,0.171499997
F9,4,Lysine,sc_mix,n4,10,11,0.158500001
F10,4,Lysine,p_mix,n4,10,11,0.1602
G7,4,Lysine,p158a,n4,2,11,0.157800004
G8,4,Lysine,sc158a,n4,2,11,0.150900006
G9,4,Lysine,sc159,n4,2,11,0.1523
G10,4,Lysine,p159,n4,2,11,0.153600007
G11,4,Lysine,Control,n4,Control,11,0.0845
H3,4,Lysine,p158b,n1,2,11,0.152700007
H4,4,Lysine,sc158b,n1,2,11,0.159099996
H8,4,Lysine,sc_mix,n6,10,11,0.157800004
H9,4,Lysine,p_mix,n6,10,11,0.157700002
B2,Control,Phenyalanine,Control,n5,Control,12,0.085699998
B3,6,Phenyalanine,sc158b,n5,2,12,0.247199997
B4,6,Phenyalanine,p158b,n5,2,12,0.266900003
B5,6,Phenyalanine,sc5642b,n5,2,12,0.242500007
B6,6,Phenyalanine,p5642b,n5 ,2,12,0.27579999
B7,4,Lysine,p827,n2,2,12,0.167999998
B8,4,Lysine,sc827,n2,2,12,0.168500006
B9,4,Lysine,sc159,n2,2,12,0.175999999
B10,4,Lysine,p159,n2,2,12,0.175400004
B11,Control,Lysine,Control,n2,Control,12,0.085699998
C2,Control,Phenyalanine,Control,n5,Control,12,0.078500003
C3,6,Phenyalanine,p827,n5,2,12,0.273999989
C4,6,Phenyalanine,sc827,n5,2,12,0.262600005
C5,6,Phenyalanine,p158a,n5,2,12,0.25999999
C6,6,Phenyalanine,sc158a,n5 ,2,12,0.277200013
C7,4,Lysine,sc158b,n2,2,12,0.164299995
C8,4,Lysine,p158b,n2,2,12,0.159899995
C9,4,Lysine,sc5642b,n2,2,12,0.168400005
C10,4,Lysine,p5642b,n2,2,12,0.1646
C11,Control,Lysine,Control,n2,Control,12,0.082500003
D3,6,Phenyalanine,p_mix,n5,10,12,0.307500005
D4,6,Phenyalanine,sc_mix,n5,10,12,0.26820001
D5,6,Phenyalanine,sc159,n5,2,12,0.267199993
D6,6,Phenyalanine,p159,n5 ,2,12,0.272300005
D7,4,Lysine,p_mix,n2,10,12,0.166899994
D8,4,Lysine,sc_mix,n2,10,12,0.167500004
D9,4,Lysine,sc158a,n2,2,12,0.169799998
D10,4,Lysine,p158a,n2,2,12,0.172000006
E7,4,Lysine,sc5642b,n4,2,12,0.175899997
E8,4,Lysine,p5642b,n4,2,12,0.179900005
E9,4,Lysine,p827,n4,2,12,0.179199994
E10,4,Lysine,sc827,n4,2,12,0.183300003
E11,4,Lysine,Control,n4,Control,12,0.104599997
F7,4,Lysine,p158b,n4,2,12,0.152799994
F8,4,Lysine,sc158b,n4,2,12,0.1655
F9,4,Lysine,sc_mix,n4,10,12,0.159500003
F10,4,Lysine,p_mix,n4,10,12,0.162100002
G7,4,Lysine,p158a,n4,2,12,0.157399997
G8,4,Lysine,sc158a,n4,2,12,0.153300002
G9,4,Lysine,sc159,n4,2,12,0.155499995
G10,4,Lysine,p159,n4,2,12,0.155900002
G11,4,Lysine,Control,n4,Control,12,0.084299996
H3,4,Lysine,p158b,n1,2,12,0.156200007
H4,4,Lysine,sc158b,n1,2,12,0.163200006
H8,4,Lysine,sc_mix,n6,10,12,0.159999996
H9,4,Lysine,p_mix,n6,10,12,0.159099996
B2,Control,Phenyalanine,Control,n5,Control,13,0.0858
B3,6,Phenyalanine,sc158b,n5,2,13,0.246000007
B4,6,Phenyalanine,p158b,n5,2,13,0.270000011
B5,6,Phenyalanine,sc5642b,n5,2,13,0.241699994
B6,6,Phenyalanine,p5642b,n5 ,2,13,0.271400005
B7,4,Lysine,p827,n2,2,13,0.168899998
B8,4,Lysine,sc827,n2,2,13,0.171900004
B9,4,Lysine,sc159,n2,2,13,0.180399999
B10,4,Lysine,p159,n2,2,13,0.176899999
B11,Control,Lysine,Control,n2,Control,13,0.086099997
C2,Control,Phenyalanine,Control,n5,Control,13,0.078599997
C3,6,Phenyalanine,p827,n5,2,13,0.276199996
C4,6,Phenyalanine,sc827,n5,2,13,0.261999995
C5,6,Phenyalanine,p158a,n5,2,13,0.25999999
C6,6,Phenyalanine,sc158a,n5 ,2,13,0.271499991
C7,4,Lysine,sc158b,n2,2,13,0.165299997
C8,4,Lysine,p158b,n2,2,13,0.163599998
C9,4,Lysine,sc5642b,n2,2,13,0.171200007
C10,4,Lysine,p5642b,n2,2,13,0.167199999
C11,Control,Lysine,Control,n2,Control,13,0.0823
D3,6,Phenyalanine,p_mix,n5,10,13,0.311800003
D4,6,Phenyalanine,sc_mix,n5,10,13,0.273000002
D5,6,Phenyalanine,sc159,n5,2,13,0.2685
D6,6,Phenyalanine,p159,n5 ,2,13,0.262800008
D7,4,Lysine,p_mix,n2,10,13,0.162900001
D8,4,Lysine,sc_mix,n2,10,13,0.1664
D9,4,Lysine,sc158a,n2,2,13,0.172000006
D10,4,Lysine,p158a,n2,2,13,0.172099993
E7,4,Lysine,sc5642b,n4,2,13,0.178499997
E8,4,Lysine,p5642b,n4,2,13,0.181099996
E9,4,Lysine,p827,n4,2,13,0.183400005
E10,4,Lysine,sc827,n4,2,13,0.185900003
E11,4,Lysine,Control,n4,Control,13,0.103
F7,4,Lysine,p158b,n4,2,13,0.156399995
F8,4,Lysine,sc158b,n4,2,13,0.164499998
F9,4,Lysine,sc_mix,n4,10,13,0.162400007
F10,4,Lysine,p_mix,n4,10,13,0.162799999
G7,4,Lysine,p158a,n4,2,13,0.157600001
G8,4,Lysine,sc158a,n4,2,13,0.159199998
G9,4,Lysine,sc159,n4,2,13,0.157600001
G10,4,Lysine,p159,n4,2,13,0.159600005
G11,4,Lysine,Control,n4,Control,13,0.083800003
H3,4,Lysine,p158b,n1,2,13,0.158899993
H4,4,Lysine,sc158b,n1,2,13,0.166700006
H8,4,Lysine,sc_mix,n6,10,13,0.160999998
H9,4,Lysine,p_mix,n6,10,13,0.160600007
B2,Control,Phenyalanine,Control,n5,Control,14,0.085900001
B3,6,Phenyalanine,sc158b,n5,2,14,0.243900001
B4,6,Phenyalanine,p158b,n5,2,14,0.270900011
B5,6,Phenyalanine,sc5642b,n5,2,14,0.242200002
B6,6,Phenyalanine,p5642b,n5 ,2,14,0.275900006
B7,4,Lysine,p827,n2,2,14,0.170300007
B8,4,Lysine,sc827,n2,2,14,0.173299998
B9,4,Lysine,sc159,n2,2,14,0.178200006
B10,4,Lysine,p159,n2,2,14,0.179000005
B11,Control,Lysine,Control,n2,Control,14,0.086900003
C2,Control,Phenyalanine,Control,n5,Control,14,0.078500003
C3,6,Phenyalanine,p827,n5,2,14,0.274300009
C4,6,Phenyalanine,sc827,n5,2,14,0.262300014
C5,6,Phenyalanine,p158a,n5,2,14,0.259499997
C6,6,Phenyalanine,sc158a,n5 ,2,14,0.272300005
C7,4,Lysine,sc158b,n2,2,14,0.169300005
C8,4,Lysine,p158b,n2,2,14,0.165099993
C9,4,Lysine,sc5642b,n2,2,14,0.170300007
C10,4,Lysine,p5642b,n2,2,14,0.165099993
C11,Control,Lysine,Control,n2,Control,14,0.082400002
D3,6,Phenyalanine,p_mix,n5,10,14,0.309100002
D4,6,Phenyalanine,sc_mix,n5,10,14,0.271299988
D5,6,Phenyalanine,sc159,n5,2,14,0.266499996
D6,6,Phenyalanine,p159,n5 ,2,14,0.262800008
D7,4,Lysine,p_mix,n2,10,14,0.1655
D8,4,Lysine,sc_mix,n2,10,14,0.168599993
D9,4,Lysine,sc158a,n2,2,14,0.1734
D10,4,Lysine,p158a,n2,2,14,0.173199996
E7,4,Lysine,sc5642b,n4,2,14,0.179399997
E8,4,Lysine,p5642b,n4,2,14,0.181899995
E9,4,Lysine,p827,n4,2,14,0.188899994
E10,4,Lysine,sc827,n4,2,14,0.186700001
E11,4,Lysine,Control,n4,Control,14,0.103100002
F7,4,Lysine,p158b,n4,2,14,0.157800004
F8,4,Lysine,sc158b,n4,2,14,0.163499996
F9,4,Lysine,sc_mix,n4,10,14,0.162599996
F10,4,Lysine,p_mix,n4,10,14,0.166899994
G7,4,Lysine,p158a,n4,2,14,0.156100005
G8,4,Lysine,sc158a,n4,2,14,0.1611
G9,4,Lysine,sc159,n4,2,14,0.163699999
G10,4,Lysine,p159,n4,2,14,0.160400003
G11,4,Lysine,Control,n4,Control,14,0.0836
H3,4,Lysine,p158b,n1,2,14,0.161300004
H4,4,Lysine,sc158b,n1,2,14,0.169200003
H8,4,Lysine,sc_mix,n6,10,14,0.162
H9,4,Lysine,p_mix,n6,10,14,0.162200004
B2,Control,Phenyalanine,Control,n5,Control,15,0.085600004
B3,6,Phenyalanine,sc158b,n5,2,15,0.243399993
B4,6,Phenyalanine,p158b,n5,2,15,0.274800003
B5,6,Phenyalanine,sc5642b,n5,2,15,0.238100007
B6,6,Phenyalanine,p5642b,n5 ,2,15,0.271499991
B7,4,Lysine,p827,n2,2,15,0.172800004
B8,4,Lysine,sc827,n2,2,15,0.180399999
B9,4,Lysine,sc159,n2,2,15,0.180000007
B10,4,Lysine,p159,n2,2,15,0.188999996
B11,Control,Lysine,Control,n2,Control,15,0.087800004
C2,Control,Phenyalanine,Control,n5,Control,15,0.078299999
C3,6,Phenyalanine,p827,n5,2,15,0.272100002
C4,6,Phenyalanine,sc827,n5,2,15,0.263500005
C5,6,Phenyalanine,p158a,n5,2,15,0.263799995
C6,6,Phenyalanine,sc158a,n5 ,2,15,0.270900011
C7,4,Lysine,sc158b,n2,2,15,0.175500005
C8,4,Lysine,p158b,n2,2,15,0.167799994
C9,4,Lysine,sc5642b,n2,2,15,0.175799996
C10,4,Lysine,p5642b,n2,2,15,0.169400007
C11,Control,Lysine,Control,n2,Control,15,0.082500003
D3,6,Phenyalanine,p_mix,n5,10,15,0.306400001
D4,6,Phenyalanine,sc_mix,n5,10,15,0.264499992
D5,6,Phenyalanine,sc159,n5,2,15,0.272599995
D6,6,Phenyalanine,p159,n5 ,2,15,0.267699987
D7,4,Lysine,p_mix,n2,10,15,0.168500006
D8,4,Lysine,sc_mix,n2,10,15,0.170200005
D9,4,Lysine,sc158a,n2,2,15,0.179700002
D10,4,Lysine,p158a,n2,2,15,0.179900005
E7,4,Lysine,sc5642b,n4,2,15,0.185299993
E8,4,Lysine,p5642b,n4,2,15,0.184
E9,4,Lysine,p827,n4,2,15,0.191400006
E10,4,Lysine,sc827,n4,2,15,0.192399994
E11,4,Lysine,Control,n4,Control,15,0.102399997
F7,4,Lysine,p158b,n4,2,15,0.161400005
F8,4,Lysine,sc158b,n4,2,15,0.171299994
F9,4,Lysine,sc_mix,n4,10,15,0.167699993
F10,4,Lysine,p_mix,n4,10,15,0.1743
G7,4,Lysine,p158a,n4,2,15,0.163000003
G8,4,Lysine,sc158a,n4,2,15,0.167600006
G9,4,Lysine,sc159,n4,2,15,0.163900003
G10,4,Lysine,p159,n4,2,15,0.166299999
G11,4,Lysine,Control,n4,Control,15,0.083499998
H3,4,Lysine,p158b,n1,2,15,0.162300006
H4,4,Lysine,sc158b,n1,2,15,0.167199999
H8,4,Lysine,sc_mix,n6,10,15,0.163900003
H9,4,Lysine,p_mix,n6,10,15,0.163299993
B2,Control,Phenyalanine,Control,n5,Control,16,0.085900001
B3,6,Phenyalanine,sc158b,n5,2,16,0.242400005
B4,6,Phenyalanine,p158b,n5,2,16,0.272300005
B5,6,Phenyalanine,sc5642b,n5,2,16,0.238000005
B6,6,Phenyalanine,p5642b,n5 ,2,16,0.276499987
B7,4,Lysine,p827,n2,2,16,0.173600003
B8,4,Lysine,sc827,n2,2,16,0.184499994
B9,4,Lysine,sc159,n2,2,16,0.181799993
B10,4,Lysine,p159,n2,2,16,0.186700001
B11,Control,Lysine,Control,n2,Control,16,0.087300003
C2,Control,Phenyalanine,Control,n5,Control,16,0.078599997
C3,6,Phenyalanine,p827,n5,2,16,0.269699991
C4,6,Phenyalanine,sc827,n5,2,16,0.265899986
C5,6,Phenyalanine,p158a,n5,2,16,0.264899999
C6,6,Phenyalanine,sc158a,n5 ,2,16,0.26730001
C7,4,Lysine,sc158b,n2,2,16,0.174500003
C8,4,Lysine,p158b,n2,2,16,0.170100003
C9,4,Lysine,sc5642b,n2,2,16,0.174700007
C10,4,Lysine,p5642b,n2,2,16,0.170399994
C11,Control,Lysine,Control,n2,Control,16,0.082900003
D3,6,Phenyalanine,p_mix,n5,10,16,0.303600013
D4,6,Phenyalanine,sc_mix,n5,10,16,0.261599988
D5,6,Phenyalanine,sc159,n5,2,16,0.2676
D6,6,Phenyalanine,p159,n5 ,2,16,0.266400009
D7,4,Lysine,p_mix,n2,10,16,0.168799996
D8,4,Lysine,sc_mix,n2,10,16,0.172399998
D9,4,Lysine,sc158a,n2,2,16,0.182400003
D10,4,Lysine,p158a,n2,2,16,0.184200004
E7,4,Lysine,sc5642b,n4,2,16,0.187000006
E8,4,Lysine,p5642b,n4,2,16,0.187700003
E9,4,Lysine,p827,n4,2,16,0.192399994
E10,4,Lysine,sc827,n4,2,16,0.1972
E11,4,Lysine,Control,n4,Control,16,0.103600003
F7,4,Lysine,p158b,n4,2,16,0.160099998
F8,4,Lysine,sc158b,n4,2,16,0.182500005
F9,4,Lysine,sc_mix,n4,10,16,0.173500001
F10,4,Lysine,p_mix,n4,10,16,0.172800004
G7,4,Lysine,p158a,n4,2,16,0.169
G8,4,Lysine,sc158a,n4,2,16,0.169599995
G9,4,Lysine,sc159,n4,2,16,0.161899999
G10,4,Lysine,p159,n4,2,16,0.173700005
G11,4,Lysine,Control,n4,Control,16,0.084399998
H3,4,Lysine,p158b,n1,2,16,0.1602
H4,4,Lysine,sc158b,n1,2,16,0.167699993
H8,4,Lysine,sc_mix,n6,10,16,0.165800005
H9,4,Lysine,p_mix,n6,10,16,0.167099997
B2,Control,Phenyalanine,Control,n5,Control,17,0.0858
B3,6,Phenyalanine,sc158b,n5,2,17,0.242300004
B4,6,Phenyalanine,p158b,n5,2,17,0.271299988
B5,6,Phenyalanine,sc5642b,n5,2,17,0.236599997
B6,6,Phenyalanine,p5642b,n5 ,2,17,0.271800011
B7,4,Lysine,p827,n2,2,17,0.177399993
B8,4,Lysine,sc827,n2,2,17,0.185100004
B9,4,Lysine,sc159,n2,2,17,0.186499998
B10,4,Lysine,p159,n2,2,17,0.190099999
B11,Control,Lysine,Control,n2,Control,17,0.087300003
C2,Control,Phenyalanine,Control,n5,Control,17,0.078599997
C3,6,Phenyalanine,p827,n5,2,17,0.2667
C4,6,Phenyalanine,sc827,n5,2,17,0.263300002
C5,6,Phenyalanine,p158a,n5,2,17,0.262600005
C6,6,Phenyalanine,sc158a,n5 ,2,17,0.265700012
C7,4,Lysine,sc158b,n2,2,17,0.180600002
C8,4,Lysine,p158b,n2,2,17,0.172299996
C9,4,Lysine,sc5642b,n2,2,17,0.1822
C10,4,Lysine,p5642b,n2,2,17,0.178100005
C11,Control,Lysine,Control,n2,Control,17,0.082599998
D3,6,Phenyalanine,p_mix,n5,10,17,0.300199986
D4,6,Phenyalanine,sc_mix,n5,10,17,0.261200011
D5,6,Phenyalanine,sc159,n5,2,17,0.267699987
D6,6,Phenyalanine,p159,n5 ,2,17,0.265599996
D7,4,Lysine,p_mix,n2,10,17,0.171499997
D8,4,Lysine,sc_mix,n2,10,17,0.176799998
D9,4,Lysine,sc158a,n2,2,17,0.184900001
D10,4,Lysine,p158a,n2,2,17,0.184100002
E7,4,Lysine,sc5642b,n4,2,17,0.187700003
E8,4,Lysine,p5642b,n4,2,17,0.191
E9,4,Lysine,p827,n4,2,17,0.194299996
E10,4,Lysine,sc827,n4,2,17,0.196400002
E11,4,Lysine,Control,n4,Control,17,0.102200001
F7,4,Lysine,p158b,n4,2,17,0.166500002
F8,4,Lysine,sc158b,n4,2,17,0.183599994
F9,4,Lysine,sc_mix,n4,10,17,0.176799998
F10,4,Lysine,p_mix,n4,10,17,0.172299996
G7,4,Lysine,p158a,n4,2,17,0.164000005
G8,4,Lysine,sc158a,n4,2,17,0.166999996
G9,4,Lysine,sc159,n4,2,17,0.164499998
G10,4,Lysine,p159,n4,2,17,0.175899997
G11,4,Lysine,Control,n4,Control,17,0.084200002
H3,4,Lysine,p158b,n1,2,17,0.162200004
H4,4,Lysine,sc158b,n1,2,17,0.171900004
H8,4,Lysine,sc_mix,n6,10,17,0.166899994
H9,4,Lysine,p_mix,n6,10,17,0.165800005
B2,Control,Phenyalanine,Control,n5,Control,18,0.085600004
B3,6,Phenyalanine,sc158b,n5,2,18,0.239700004
B4,6,Phenyalanine,p158b,n5,2,18,0.266900003
B5,6,Phenyalanine,sc5642b,n5,2,18,0.234500006
B6,6,Phenyalanine,p5642b,n5 ,2,18,0.271499991
B7,4,Lysine,p827,n2,2,18,0.180000007
B8,4,Lysine,sc827,n2,2,18,0.188099995
B9,4,Lysine,sc159,n2,2,18,0.187700003
B10,4,Lysine,p159,n2,2,18,0.191300005
B11,Control,Lysine,Control,n2,Control,18,0.087499999
C2,Control,Phenyalanine,Control,n5,Control,18,0.078500003
C3,6,Phenyalanine,p827,n5,2,18,0.265199989
C4,6,Phenyalanine,sc827,n5,2,18,0.264200002
C5,6,Phenyalanine,p158a,n5,2,18,0.263000011
C6,6,Phenyalanine,sc158a,n5 ,2,18,0.264699996
C7,4,Lysine,sc158b,n2,2,18,0.179100007
C8,4,Lysine,p158b,n2,2,18,0.1752
C9,4,Lysine,sc5642b,n2,2,18,0.177499995
C10,4,Lysine,p5642b,n2,2,18,0.172700003
C11,Control,Lysine,Control,n2,Control,18,0.082500003
D3,6,Phenyalanine,p_mix,n5,10,18,0.297100008
D4,6,Phenyalanine,sc_mix,n5,10,18,0.256399989
D5,6,Phenyalanine,sc159,n5,2,18,0.266000003
D6,6,Phenyalanine,p159,n5 ,2,18,0.263599992
D7,4,Lysine,p_mix,n2,10,18,0.172999993
D8,4,Lysine,sc_mix,n2,10,18,0.176699996
D9,4,Lysine,sc158a,n2,2,18,0.184
D10,4,Lysine,p158a,n2,2,18,0.184200004
E7,4,Lysine,sc5642b,n4,2,18,0.190799996
E8,4,Lysine,p5642b,n4,2,18,0.1928
E9,4,Lysine,p827,n4,2,18,0.1954
E10,4,Lysine,sc827,n4,2,18,0.2042
E11,4,Lysine,Control,n4,Control,18,0.1017
F7,4,Lysine,p158b,n4,2,18,0.170200005
F8,4,Lysine,sc158b,n4,2,18,0.172999993
F9,4,Lysine,sc_mix,n4,10,18,0.175600007
F10,4,Lysine,p_mix,n4,10,18,0.172199994
G7,4,Lysine,p158a,n4,2,18,0.165299997
G8,4,Lysine,sc158a,n4,2,18,0.169
G9,4,Lysine,sc159,n4,2,18,0.166299999
G10,4,Lysine,p159,n4,2,18,0.173099995
G11,4,Lysine,Control,n4,Control,18,0.083800003
H3,4,Lysine,p158b,n1,2,18,0.162599996
H4,4,Lysine,sc158b,n1,2,18,0.165600002
H8,4,Lysine,sc_mix,n6,10,18,0.169200003
H9,4,Lysine,p_mix,n6,10,18,0.167300001
B2,Control,Phenyalanine,Control,n5,Control,19,0.085299999
B3,6,Phenyalanine,sc158b,n5,2,19,0.238700002
B4,6,Phenyalanine,p158b,n5,2,19,0.264299989
B5,6,Phenyalanine,sc5642b,n5,2,19,0.233600006
B6,6,Phenyalanine,p5642b,n5 ,2,19,0.270399988
B7,4,Lysine,p827,n2,2,19,0.183500007
B8,4,Lysine,sc827,n2,2,19,0.190099999
B9,4,Lysine,sc159,n2,2,19,0.191400006
B10,4,Lysine,p159,n2,2,19,0.1954
B11,Control,Lysine,Control,n2,Control,19,0.087700002
C2,Control,Phenyalanine,Control,n5,Control,19,0.078400001
C3,6,Phenyalanine,p827,n5,2,19,0.263099998
C4,6,Phenyalanine,sc827,n5,2,19,0.264999986
C5,6,Phenyalanine,p158a,n5,2,19,0.263700008
C6,6,Phenyalanine,sc158a,n5 ,2,19,0.261999995
C7,4,Lysine,sc158b,n2,2,19,0.187000006
C8,4,Lysine,p158b,n2,2,19,0.176200002
C9,4,Lysine,sc5642b,n2,2,19,0.186000004
C10,4,Lysine,p5642b,n2,2,19,0.178800002
C11,Control,Lysine,Control,n2,Control,19,0.082400002
D3,6,Phenyalanine,p_mix,n5,10,19,0.294699997
D4,6,Phenyalanine,sc_mix,n5,10,19,0.260899991
D5,6,Phenyalanine,sc159,n5,2,19,0.266600013
D6,6,Phenyalanine,p159,n5 ,2,19,0.26789999
D7,4,Lysine,p_mix,n2,10,19,0.175600007
D8,4,Lysine,sc_mix,n2,10,19,0.178800002
D9,4,Lysine,sc158a,n2,2,19,0.192699999
D10,4,Lysine,p158a,n2,2,19,0.191200003
E7,4,Lysine,sc5642b,n4,2,19,0.194999993
E8,4,Lysine,p5642b,n4,2,19,0.196799994
E9,4,Lysine,p827,n4,2,19,0.203299999
E10,4,Lysine,sc827,n4,2,19,0.209399998
E11,4,Lysine,Control,n4,Control,19,0.100299999
F7,4,Lysine,p158b,n4,2,19,0.167199999
F8,4,Lysine,sc158b,n4,2,19,0.180500001
F9,4,Lysine,sc_mix,n4,10,19,0.182899997
F10,4,Lysine,p_mix,n4,10,19,0.174600005
G7,4,Lysine,p158a,n4,2,19,0.168899998
G8,4,Lysine,sc158a,n4,2,19,0.178599998
G9,4,Lysine,sc159,n4,2,19,0.175099999
G10,4,Lysine,p159,n4,2,19,0.177300006
G11,4,Lysine,Control,n4,Control,19,0.083899997
H3,4,Lysine,p158b,n1,2,19,0.166999996
H4,4,Lysine,sc158b,n1,2,19,0.172399998
H8,4,Lysine,sc_mix,n6,10,19,0.171800002
H9,4,Lysine,p_mix,n6,10,19,0.169699997
B2,Control,Phenyalanine,Control,n5,Control,20,0.085600004
B3,6,Phenyalanine,sc158b,n5,2,20,0.235300004
B4,6,Phenyalanine,p158b,n5,2,20,0.262699991
B5,6,Phenyalanine,sc5642b,n5,2,20,0.2359
B6,6,Phenyalanine,p5642b,n5 ,2,20,0.269899994
B7,4,Lysine,p827,n2,2,20,0.186700001
B8,4,Lysine,sc827,n2,2,20,0.193299994
B9,4,Lysine,sc159,n2,2,20,0.195500001
B10,4,Lysine,p159,n2,2,20,0.201000005
B11,Control,Lysine,Control,n2,Control,20,0.088399999
C2,Control,Phenyalanine,Control,n5,Control,20,0.078500003
C3,6,Phenyalanine,p827,n5,2,20,0.261700004
C4,6,Phenyalanine,sc827,n5,2,20,0.261700004
C5,6,Phenyalanine,p158a,n5,2,20,0.262100011
C6,6,Phenyalanine,sc158a,n5 ,2,20,0.260399997
C7,4,Lysine,sc158b,n2,2,20,0.1919
C8,4,Lysine,p158b,n2,2,20,0.180700004
C9,4,Lysine,sc5642b,n2,2,20,0.187199995
C10,4,Lysine,p5642b,n2,2,20,0.183300003
C11,Control,Lysine,Control,n2,Control,20,0.082800001
D3,6,Phenyalanine,p_mix,n5,10,20,0.292199999
D4,6,Phenyalanine,sc_mix,n5,10,20,0.260100007
D5,6,Phenyalanine,sc159,n5,2,20,0.265599996
D6,6,Phenyalanine,p159,n5 ,2,20,0.263099998
D7,4,Lysine,p_mix,n2,10,20,0.177399993
D8,4,Lysine,sc_mix,n2,10,20,0.181199998
D9,4,Lysine,sc158a,n2,2,20,0.197099999
D10,4,Lysine,p158a,n2,2,20,0.196400002
E7,4,Lysine,sc5642b,n4,2,20,0.207800001
E8,4,Lysine,p5642b,n4,2,20,0.210099995
E9,4,Lysine,p827,n4,2,20,0.207399994
E10,4,Lysine,sc827,n4,2,20,0.209199995
E11,4,Lysine,Control,n4,Control,20,0.100299999
F7,4,Lysine,p158b,n4,2,20,0.168400005
F8,4,Lysine,sc158b,n4,2,20,0.186199993
F9,4,Lysine,sc_mix,n4,10,20,0.182699993
F10,4,Lysine,p_mix,n4,10,20,0.1778
G7,4,Lysine,p158a,n4,2,20,0.173899993
G8,4,Lysine,sc158a,n4,2,20,0.175999999
G9,4,Lysine,sc159,n4,2,20,0.178900003
G10,4,Lysine,p159,n4,2,20,0.172199994
G11,4,Lysine,Control,n4,Control,20,0.0845
H3,4,Lysine,p158b,n1,2,20,0.167899996
H4,4,Lysine,sc158b,n1,2,20,0.173199996
H8,4,Lysine,sc_mix,n6,10,20,0.180600002
H9,4,Lysine,p_mix,n6,10,20,0.171000004
B2,Control,Phenyalanine,Control,n5,Control,21,0.0854
B3,6,Phenyalanine,sc158b,n5,2,21,0.232999995
B4,6,Phenyalanine,p158b,n5,2,21,0.261599988
B5,6,Phenyalanine,sc5642b,n5,2,21,0.234899998
B6,6,Phenyalanine,p5642b,n5 ,2,21,0.270000011
B7,4,Lysine,p827,n2,2,21,0.188700005
B8,4,Lysine,sc827,n2,2,21,0.198100001
B9,4,Lysine,sc159,n2,2,21,0.197899997
B10,4,Lysine,p159,n2,2,21,0.200499997
B11,Control,Lysine,Control,n2,Control,21,0.086400002
