Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
D2,Control,Mix_17aa,Control,n1,Control,11,0.082599998
D3,6,Mix_17aa,sc159,n1,2,11,1.211199999
D4,6,Mix_17aa,p158b,n1,2,11,1.173099995
D5,6,Mix_17aa,p_mix,n1,10,11,1.386800051
D6,6,Mix_17aa,sc_mix,n1,10,11,1.399299979
E3,6,Phenyalanine,sc5642b,n1,2,11,0.272700012
E4,6,Phenyalanine,p5642b,n1,2,11,0.278899997
E5,6,Phenyalanine,sc158a,n1,2,11,0.286199987
E6,6,Phenyalanine,p158a,n1,2,11,0.287900001
E7,4,Lysine,sc_mix,n1,10,11,0.166500002
E8,4,Lysine,p_mix,n1,10,11,0.175600007
E9,4,Lysine,sc159,n1,2,11,0.193900004
E10,4,Lysine,p159,n1,2,11,0.187999994
F2,Control,Phenyalanine,Control,n1,Control,11,0.085100003
F3,6,Phenyalanine,sc159,n1,2,11,0.269699991
F4,6,Phenyalanine,p159,n1,2,11,0.272199988
F5,6,Phenyalanine,p_mix,n1,10,11,0.327600002
F6,6,Phenyalanine,sc_mix,n1,10,11,0.305400014
F7,4,Lysine,sc158a,n1,2,11,0.162900001
F8,4,Lysine,p158a,n1,2,11,0.163699999
F9,4,Lysine,p827,n1,2,11,0.163699999
F10,4,Lysine,sc827,n1,2,11,0.167099997
F11,Control,Lysine,Control,n1,Control,11,0.088200003
G2,Control,Phenyalanine,Control,n1,Control,11,0.078500003
G3,6,Phenyalanine,p827,n1,2,11,0.245499998
G4,6,Phenyalanine,sc827,n1,2,11,0.257499993
G5,6,Phenyalanine,sc158b,n1,2,11,0.234500006
G6,6,Phenyalanine,p158b,n1,2,11,0.2236
G7,4,Lysine,p5642b,n1,2,11,0.144400001
G8,4,Lysine,sc5642b,n1,2,11,0.152600005
G9,4,Lysine,p158b,n1,2,11,0.157800004
G10,4,Lysine,sc158b,n1,2,11,0.171299994
G11,Control,Lysine,Control,n1,Control,11,0.081900001
B3,6,Mix_17aa,p827,n1,2,12,1.439800024
B4,6,Mix_17aa,sc827,n1,2,12,1.427999973
B5,6,Mix_17aa,sc5642b,n1,2,12,1.374600053
B6,6,Mix_17aa,p5642b,n1,2,12,1.416000009
C2,Control,Mix_17aa,Control,n1,Control,12,0.091200002
C3,6,Mix_17aa,sc158b,n1,2,12,1.261000037
C4,6,Mix_17aa,p159,n1,2,12,1.486299992
C5,6,Mix_17aa,sc158a,n1,2,12,1.394899964
C6,6,Mix_17aa,p158a,n1,2,12,1.401000023
D2,Control,Mix_17aa,Control,n1,Control,12,0.082800001
D3,6,Mix_17aa,sc159,n1,2,12,1.343500018
D4,6,Mix_17aa,p158b,n1,2,12,1.290899992
D5,6,Mix_17aa,p_mix,n1,10,12,1.497599959
D6,6,Mix_17aa,sc_mix,n1,10,12,1.512799978
E3,6,Phenyalanine,sc5642b,n1,2,12,0.270399988
E4,6,Phenyalanine,p5642b,n1,2,12,0.275700003
E5,6,Phenyalanine,sc158a,n1,2,12,0.284000009
E6,6,Phenyalanine,p158a,n1,2,12,0.283100009
E7,4,Lysine,sc_mix,n1,10,12,0.169300005
E8,4,Lysine,p_mix,n1,10,12,0.180700004
E9,4,Lysine,sc159,n1,2,12,0.193299994
E10,4,Lysine,p159,n1,2,12,0.187000006
F2,Control,Phenyalanine,Control,n1,Control,12,0.085199997
F3,6,Phenyalanine,sc159,n1,2,12,0.269499987
F4,6,Phenyalanine,p159,n1,2,12,0.271100014
F5,6,Phenyalanine,p_mix,n1,10,12,0.335399985
F6,6,Phenyalanine,sc_mix,n1,10,12,0.305099994
F7,4,Lysine,sc158a,n1,2,12,0.165000007
F8,4,Lysine,p158a,n1,2,12,0.163599998
F9,4,Lysine,p827,n1,2,12,0.164399996
F10,4,Lysine,sc827,n1,2,12,0.172600001
F11,Control,Lysine,Control,n1,Control,12,0.088100001
G2,Control,Phenyalanine,Control,n1,Control,12,0.0788
G3,6,Phenyalanine,p827,n1,2,12,0.242699996
G4,6,Phenyalanine,sc827,n1,2,12,0.25
G5,6,Phenyalanine,sc158b,n1,2,12,0.232299998
G6,6,Phenyalanine,p158b,n1,2,12,0.222000003
G7,4,Lysine,p5642b,n1,2,12,0.144199997
G8,4,Lysine,sc5642b,n1,2,12,0.154400006
G9,4,Lysine,p158b,n1,2,12,0.160099998
G10,4,Lysine,sc158b,n1,2,12,0.176100001
G11,Control,Lysine,Control,n1,Control,12,0.082500003
B3,6,Mix_17aa,p827,n1,2,13,1.55400002
B4,6,Mix_17aa,sc827,n1,2,13,1.552999973
B5,6,Mix_17aa,sc5642b,n1,2,13,1.493899941
B6,6,Mix_17aa,p5642b,n1,2,13,1.545899987
C2,Control,Mix_17aa,Control,n1,Control,13,0.091200002
C3,6,Mix_17aa,sc158b,n1,2,13,1.382400036
C4,6,Mix_17aa,p159,n1,2,13,1.596500039
C5,6,Mix_17aa,sc158a,n1,2,13,1.515799999
C6,6,Mix_17aa,p158a,n1,2,13,1.52820003
D2,Control,Mix_17aa,Control,n1,Control,13,0.082599998
D3,6,Mix_17aa,sc159,n1,2,13,1.470100045
D4,6,Mix_17aa,p158b,n1,2,13,1.400400043
D5,6,Mix_17aa,p_mix,n1,10,13,1.581400037
D6,6,Mix_17aa,sc_mix,n1,10,13,1.601300001
E3,6,Phenyalanine,sc5642b,n1,2,13,0.269699991
E4,6,Phenyalanine,p5642b,n1,2,13,0.275599986
E5,6,Phenyalanine,sc158a,n1,2,13,0.285600007
E6,6,Phenyalanine,p158a,n1,2,13,0.281500012
E7,4,Lysine,sc_mix,n1,10,13,0.169599995
E8,4,Lysine,p_mix,n1,10,13,0.180299997
E9,4,Lysine,sc159,n1,2,13,0.197799996
E10,4,Lysine,p159,n1,2,13,0.190500006
F2,Control,Phenyalanine,Control,n1,Control,13,0.085299999
F3,6,Phenyalanine,sc159,n1,2,13,0.26820001
F4,6,Phenyalanine,p159,n1,2,13,0.270500004
F5,6,Phenyalanine,p_mix,n1,10,13,0.323000014
F6,6,Phenyalanine,sc_mix,n1,10,13,0.308400005
F7,4,Lysine,sc158a,n1,2,13,0.168400005
F8,4,Lysine,p158a,n1,2,13,0.164299995
F9,4,Lysine,p827,n1,2,13,0.165700004
F10,4,Lysine,sc827,n1,2,13,0.173999995
F11,Control,Lysine,Control,n1,Control,13,0.087399997
G2,Control,Phenyalanine,Control,n1,Control,13,0.0788
G3,6,Phenyalanine,p827,n1,2,13,0.241699994
G4,6,Phenyalanine,sc827,n1,2,13,0.2465
G5,6,Phenyalanine,sc158b,n1,2,13,0.228400007
G6,6,Phenyalanine,p158b,n1,2,13,0.222399995
G7,4,Lysine,p5642b,n1,2,13,0.140400007
G8,4,Lysine,sc5642b,n1,2,13,0.1558
G9,4,Lysine,p158b,n1,2,13,0.1646
G10,4,Lysine,sc158b,n1,2,13,0.179000005
G11,Control,Lysine,Control,n1,Control,13,0.082000002
B3,6,Mix_17aa,p827,n1,2,14,1.641899943
B4,6,Mix_17aa,sc827,n1,2,14,1.644999981
B5,6,Mix_17aa,sc5642b,n1,2,14,1.605700016
B6,6,Mix_17aa,p5642b,n1,2,14,1.641299963
C2,Control,Mix_17aa,Control,n1,Control,14,0.090999998
C3,6,Mix_17aa,sc158b,n1,2,14,1.500399947
C4,6,Mix_17aa,p159,n1,2,14,1.6875
C5,6,Mix_17aa,sc158a,n1,2,14,1.631899953
C6,6,Mix_17aa,p158a,n1,2,14,1.637300014
D2,Control,Mix_17aa,Control,n1,Control,14,0.082900003
D3,6,Mix_17aa,sc159,n1,2,14,1.582399964
D4,6,Mix_17aa,p158b,n1,2,14,1.511299968
D5,6,Mix_17aa,p_mix,n1,10,14,1.621299982
D6,6,Mix_17aa,sc_mix,n1,10,14,1.640200019
E3,6,Phenyalanine,sc5642b,n1,2,14,0.273900002
E4,6,Phenyalanine,p5642b,n1,2,14,0.273299992
E5,6,Phenyalanine,sc158a,n1,2,14,0.280299991
E6,6,Phenyalanine,p158a,n1,2,14,0.279199988
E7,4,Lysine,sc_mix,n1,10,14,0.173099995
E8,4,Lysine,p_mix,n1,10,14,0.181700006
E9,4,Lysine,sc159,n1,2,14,0.190099999
E10,4,Lysine,p159,n1,2,14,0.188999996
F2,Control,Phenyalanine,Control,n1,Control,14,0.085199997
F3,6,Phenyalanine,sc159,n1,2,14,0.265500009
F4,6,Phenyalanine,p159,n1,2,14,0.270300001
F5,6,Phenyalanine,p_mix,n1,10,14,0.325300008
F6,6,Phenyalanine,sc_mix,n1,10,14,0.292600006
F7,4,Lysine,sc158a,n1,2,14,0.158500001
F8,4,Lysine,p158a,n1,2,14,0.166099995
F9,4,Lysine,p827,n1,2,14,0.167799994
F10,4,Lysine,sc827,n1,2,14,0.176400006
F11,Control,Lysine,Control,n1,Control,14,0.087499999
G2,Control,Phenyalanine,Control,n1,Control,14,0.0788
G3,6,Phenyalanine,p827,n1,2,14,0.238600001
G4,6,Phenyalanine,sc827,n1,2,14,0.2491
G5,6,Phenyalanine,sc158b,n1,2,14,0.227500007
G6,6,Phenyalanine,p158b,n1,2,14,0.219600007
G7,4,Lysine,p5642b,n1,2,14,0.148200005
G8,4,Lysine,sc5642b,n1,2,14,0.158000007
G9,4,Lysine,p158b,n1,2,14,0.164199993
G10,4,Lysine,sc158b,n1,2,14,0.176599994
G11,Control,Lysine,Control,n1,Control,14,0.082000002
B3,6,Mix_17aa,p827,n1,2,15,1.713700056
B4,6,Mix_17aa,sc827,n1,2,15,1.715000033
B5,6,Mix_17aa,sc5642b,n1,2,15,1.674000025
B6,6,Mix_17aa,p5642b,n1,2,15,1.709300041
C2,Control,Mix_17aa,Control,n1,Control,15,0.091300003
C3,6,Mix_17aa,sc158b,n1,2,15,1.60010004
C4,6,Mix_17aa,p159,n1,2,15,1.733899951
C5,6,Mix_17aa,sc158a,n1,2,15,1.724900007
C6,6,Mix_17aa,p158a,n1,2,15,1.715399981
D2,Control,Mix_17aa,Control,n1,Control,15,0.0832
D3,6,Mix_17aa,sc159,n1,2,15,1.686300039
D4,6,Mix_17aa,p158b,n1,2,15,1.60619998
D5,6,Mix_17aa,p_mix,n1,10,15,1.637799978
D6,6,Mix_17aa,sc_mix,n1,10,15,1.660300016
E3,6,Phenyalanine,sc5642b,n1,2,15,0.269199997
E4,6,Phenyalanine,p5642b,n1,2,15,0.272799999
E5,6,Phenyalanine,sc158a,n1,2,15,0.277799994
E6,6,Phenyalanine,p158a,n1,2,15,0.279000014
E7,4,Lysine,sc_mix,n1,10,15,0.177900001
E8,4,Lysine,p_mix,n1,10,15,0.182999998
E9,4,Lysine,sc159,n1,2,15,0.207300007
E10,4,Lysine,p159,n1,2,15,0.203600004
F2,Control,Phenyalanine,Control,n1,Control,15,0.084799998
F3,6,Phenyalanine,sc159,n1,2,15,0.260600001
F4,6,Phenyalanine,p159,n1,2,15,0.267199993
F5,6,Phenyalanine,p_mix,n1,10,15,0.321200013
F6,6,Phenyalanine,sc_mix,n1,10,15,0.299899995
F7,4,Lysine,sc158a,n1,2,15,0.174799994
F8,4,Lysine,p158a,n1,2,15,0.172600001
F9,4,Lysine,p827,n1,2,15,0.1708
F10,4,Lysine,sc827,n1,2,15,0.181899995
F11,Control,Lysine,Control,n1,Control,15,0.0876
G2,Control,Phenyalanine,Control,n1,Control,15,0.078699999
G3,6,Phenyalanine,p827,n1,2,15,0.2359
G4,6,Phenyalanine,sc827,n1,2,15,0.241699994
G5,6,Phenyalanine,sc158b,n1,2,15,0.223199993
G6,6,Phenyalanine,p158b,n1,2,15,0.218400002
G7,4,Lysine,p5642b,n1,2,15,0.145899996
G8,4,Lysine,sc5642b,n1,2,15,0.158999994
G9,4,Lysine,p158b,n1,2,15,0.167600006
G10,4,Lysine,sc158b,n1,2,15,0.188700005
G11,Control,Lysine,Control,n1,Control,15,0.082099997
B3,6,Mix_17aa,p827,n1,2,16,1.741299987
B4,6,Mix_17aa,sc827,n1,2,16,1.745000005
B5,6,Mix_17aa,sc5642b,n1,2,16,1.720100045
B6,6,Mix_17aa,p5642b,n1,2,16,1.738299966
C2,Control,Mix_17aa,Control,n1,Control,16,0.091200002
C3,6,Mix_17aa,sc158b,n1,2,16,1.674900055
C4,6,Mix_17aa,p159,n1,2,16,1.752300024
C5,6,Mix_17aa,sc158a,n1,2,16,1.771999955
C6,6,Mix_17aa,p158a,n1,2,16,1.771700025
D2,Control,Mix_17aa,Control,n1,Control,16,0.082900003
D3,6,Mix_17aa,sc159,n1,2,16,1.74090004
D4,6,Mix_17aa,p158b,n1,2,16,1.689599991
D5,6,Mix_17aa,p_mix,n1,10,16,1.645900011
D6,6,Mix_17aa,sc_mix,n1,10,16,1.677000046
E3,6,Phenyalanine,sc5642b,n1,2,16,0.266900003
E4,6,Phenyalanine,p5642b,n1,2,16,0.271600008
E5,6,Phenyalanine,sc158a,n1,2,16,0.278899997
E6,6,Phenyalanine,p158a,n1,2,16,0.277099997
E7,4,Lysine,sc_mix,n1,10,16,0.175699994
E8,4,Lysine,p_mix,n1,10,16,0.186399996
E9,4,Lysine,sc159,n1,2,16,0.208800003
E10,4,Lysine,p159,n1,2,16,0.206599995
F2,Control,Phenyalanine,Control,n1,Control,16,0.084899999
F3,6,Phenyalanine,sc159,n1,2,16,0.25999999
F4,6,Phenyalanine,p159,n1,2,16,0.261200011
F5,6,Phenyalanine,p_mix,n1,10,16,0.31220001
F6,6,Phenyalanine,sc_mix,n1,10,16,0.290899992
F7,4,Lysine,sc158a,n1,2,16,0.177100003
F8,4,Lysine,p158a,n1,2,16,0.172399998
F9,4,Lysine,p827,n1,2,16,0.175400004
F10,4,Lysine,sc827,n1,2,16,0.185100004
F11,Control,Lysine,Control,n1,Control,16,0.087499999
G2,Control,Phenyalanine,Control,n1,Control,16,0.078699999
G3,6,Phenyalanine,p827,n1,2,16,0.234799996
G4,6,Phenyalanine,sc827,n1,2,16,0.241600007
G5,6,Phenyalanine,sc158b,n1,2,16,0.224099994
G6,6,Phenyalanine,p158b,n1,2,16,0.216700003
G7,4,Lysine,p5642b,n1,2,16,0.148900002
G8,4,Lysine,sc5642b,n1,2,16,0.162499994
G9,4,Lysine,p158b,n1,2,16,0.172099993
G10,4,Lysine,sc158b,n1,2,16,0.189799994
G11,Control,Lysine,Control,n1,Control,16,0.081900001
B3,6,Mix_17aa,p827,n1,2,17,1.761800051
B4,6,Mix_17aa,sc827,n1,2,17,1.746199965
B5,6,Mix_17aa,sc5642b,n1,2,17,1.737300038
B6,6,Mix_17aa,p5642b,n1,2,17,1.757300019
C2,Control,Mix_17aa,Control,n1,Control,17,0.091300003
C3,6,Mix_17aa,sc158b,n1,2,17,1.716599941
C4,6,Mix_17aa,p159,n1,2,17,1.770499945
C5,6,Mix_17aa,sc158a,n1,2,17,1.791800022
C6,6,Mix_17aa,p158a,n1,2,17,1.779999971
D2,Control,Mix_17aa,Control,n1,Control,17,0.0832
D3,6,Mix_17aa,sc159,n1,2,17,1.776600003
D4,6,Mix_17aa,p158b,n1,2,17,1.725800037
D5,6,Mix_17aa,p_mix,n1,10,17,1.659000039
D6,6,Mix_17aa,sc_mix,n1,10,17,1.693199992
E3,6,Phenyalanine,sc5642b,n1,2,17,0.263700008
E4,6,Phenyalanine,p5642b,n1,2,17,0.2685
E5,6,Phenyalanine,sc158a,n1,2,17,0.274800003
E6,6,Phenyalanine,p158a,n1,2,17,0.275099993
E7,4,Lysine,sc_mix,n1,10,17,0.176100001
E8,4,Lysine,p_mix,n1,10,17,0.187099993
E9,4,Lysine,sc159,n1,2,17,0.216600001
E10,4,Lysine,p159,n1,2,17,0.194600001
F2,Control,Phenyalanine,Control,n1,Control,17,0.084899999
F3,6,Phenyalanine,sc159,n1,2,17,0.2579
F4,6,Phenyalanine,p159,n1,2,17,0.257999986
F5,6,Phenyalanine,p_mix,n1,10,17,0.310200006
F6,6,Phenyalanine,sc_mix,n1,10,17,0.280099988
F7,4,Lysine,sc158a,n1,2,17,0.175500005
F8,4,Lysine,p158a,n1,2,17,0.173500001
F9,4,Lysine,p827,n1,2,17,0.1787
F10,4,Lysine,sc827,n1,2,17,0.187399998
F11,Control,Lysine,Control,n1,Control,17,0.087700002
G2,Control,Phenyalanine,Control,n1,Control,17,0.0788
G3,6,Phenyalanine,p827,n1,2,17,0.230299994
G4,6,Phenyalanine,sc827,n1,2,17,0.239299998
G5,6,Phenyalanine,sc158b,n1,2,17,0.219099998
G6,6,Phenyalanine,p158b,n1,2,17,0.210800007
G7,4,Lysine,p5642b,n1,2,17,0.150900006
G8,4,Lysine,sc5642b,n1,2,17,0.163900003
G9,4,Lysine,p158b,n1,2,17,0.170100003
G10,4,Lysine,sc158b,n1,2,17,0.193599999
G11,Control,Lysine,Control,n1,Control,17,0.081799999
B3,6,Mix_17aa,p827,n1,2,18,1.772199988
B4,6,Mix_17aa,sc827,n1,2,18,1.744400024
B5,6,Mix_17aa,sc5642b,n1,2,18,1.748900056
B6,6,Mix_17aa,p5642b,n1,2,18,1.770900011
C2,Control,Mix_17aa,Control,n1,Control,18,0.091499999
C3,6,Mix_17aa,sc158b,n1,2,18,1.743299961
C4,6,Mix_17aa,p159,n1,2,18,1.800899982
C5,6,Mix_17aa,sc158a,n1,2,18,1.810899973
C6,6,Mix_17aa,p158a,n1,2,18,1.789299965
D2,Control,Mix_17aa,Control,n1,Control,18,0.083099999
D3,6,Mix_17aa,sc159,n1,2,18,1.801399946
D4,6,Mix_17aa,p158b,n1,2,18,1.752500057
D5,6,Mix_17aa,p_mix,n1,10,18,1.674000025
D6,6,Mix_17aa,sc_mix,n1,10,18,1.699900031
E3,6,Phenyalanine,sc5642b,n1,2,18,0.262400001
E4,6,Phenyalanine,p5642b,n1,2,18,0.26789999
E5,6,Phenyalanine,sc158a,n1,2,18,0.282099992
E6,6,Phenyalanine,p158a,n1,2,18,0.275000006
E7,4,Lysine,sc_mix,n1,10,18,0.184499994
E8,4,Lysine,p_mix,n1,10,18,0.189899996
E9,4,Lysine,sc159,n1,2,18,0.220400006
E10,4,Lysine,p159,n1,2,18,0.210199997
F2,Control,Phenyalanine,Control,n1,Control,18,0.085100003
F3,6,Phenyalanine,sc159,n1,2,18,0.257200003
F4,6,Phenyalanine,p159,n1,2,18,0.265100002
F5,6,Phenyalanine,p_mix,n1,10,18,0.308800012
F6,6,Phenyalanine,sc_mix,n1,10,18,0.29429999
F7,4,Lysine,sc158a,n1,2,18,0.186499998
F8,4,Lysine,p158a,n1,2,18,0.1866
F9,4,Lysine,p827,n1,2,18,0.184799999
F10,4,Lysine,sc827,n1,2,18,0.187900007
F11,Control,Lysine,Control,n1,Control,18,0.087499999
G2,Control,Phenyalanine,Control,n1,Control,18,0.079499997
G3,6,Phenyalanine,p827,n1,2,18,0.230100006
G4,6,Phenyalanine,sc827,n1,2,18,0.238700002
G5,6,Phenyalanine,sc158b,n1,2,18,0.222200006
G6,6,Phenyalanine,p158b,n1,2,18,0.226099998
G7,4,Lysine,p5642b,n1,2,18,0.173600003
G8,4,Lysine,sc5642b,n1,2,18,0.171499997
G9,4,Lysine,p158b,n1,2,18,0.180999994
G10,4,Lysine,sc158b,n1,2,18,0.1875
G11,Control,Lysine,Control,n1,Control,18,0.081900001
B3,6,Mix_17aa,p827,n1,2,19,1.789199948
B4,6,Mix_17aa,sc827,n1,2,19,1.758200049
B5,6,Mix_17aa,sc5642b,n1,2,19,1.762500048
B6,6,Mix_17aa,p5642b,n1,2,19,1.77760005
C2,Control,Mix_17aa,Control,n1,Control,19,0.091499999
C3,6,Mix_17aa,sc158b,n1,2,19,1.764199972
C4,6,Mix_17aa,p159,n1,2,19,1.810299993
C5,6,Mix_17aa,sc158a,n1,2,19,1.82889998
C6,6,Mix_17aa,p158a,n1,2,19,1.804100037
D2,Control,Mix_17aa,Control,n1,Control,19,0.083099999
D3,6,Mix_17aa,sc159,n1,2,19,1.819499969
D4,6,Mix_17aa,p158b,n1,2,19,1.768700004
D5,6,Mix_17aa,p_mix,n1,10,19,1.689599991
D6,6,Mix_17aa,sc_mix,n1,10,19,1.71570003
E3,6,Phenyalanine,sc5642b,n1,2,19,0.259499997
E4,6,Phenyalanine,p5642b,n1,2,19,0.268700004
E5,6,Phenyalanine,sc158a,n1,2,19,0.280699998
E6,6,Phenyalanine,p158a,n1,2,19,0.275000006
E7,4,Lysine,sc_mix,n1,10,19,0.183300003
E8,4,Lysine,p_mix,n1,10,19,0.197099999
E9,4,Lysine,sc159,n1,2,19,0.220400006
E10,4,Lysine,p159,n1,2,19,0.210700005
F2,Control,Phenyalanine,Control,n1,Control,19,0.0854
F3,6,Phenyalanine,sc159,n1,2,19,0.255699992
F4,6,Phenyalanine,p159,n1,2,19,0.261799991
F5,6,Phenyalanine,p_mix,n1,10,19,0.309300005
F6,6,Phenyalanine,sc_mix,n1,10,19,0.286799997
F7,4,Lysine,sc158a,n1,2,19,0.184200004
F8,4,Lysine,p158a,n1,2,19,0.183500007
F9,4,Lysine,p827,n1,2,19,0.199300006
F10,4,Lysine,sc827,n1,2,19,0.196799994
F11,Control,Lysine,Control,n1,Control,19,0.088200003
G2,Control,Phenyalanine,Control,n1,Control,19,0.079599999
G3,6,Phenyalanine,p827,n1,2,19,0.229900002
G4,6,Phenyalanine,sc827,n1,2,19,0.238900006
G5,6,Phenyalanine,sc158b,n1,2,19,0.223499998
G6,6,Phenyalanine,p158b,n1,2,19,0.222399995
G7,4,Lysine,p5642b,n1,2,19,0.165999994
G8,4,Lysine,sc5642b,n1,2,19,0.176100001
G9,4,Lysine,p158b,n1,2,19,0.185299993
G10,4,Lysine,sc158b,n1,2,19,0.194999993
G11,Control,Lysine,Control,n1,Control,19,0.081699997
B3,6,Mix_17aa,p827,n1,2,20,1.805600047
B4,6,Mix_17aa,sc827,n1,2,20,1.743899941
B5,6,Mix_17aa,sc5642b,n1,2,20,1.771499991
B6,6,Mix_17aa,p5642b,n1,2,20,1.797299981
C2,Control,Mix_17aa,Control,n1,Control,20,0.091300003
C3,6,Mix_17aa,sc158b,n1,2,20,1.775699973
C4,6,Mix_17aa,p159,n1,2,20,1.823400021
C5,6,Mix_17aa,sc158a,n1,2,20,1.838999987
C6,6,Mix_17aa,p158a,n1,2,20,1.817100048
D2,Control,Mix_17aa,Control,n1,Control,20,0.082999997
D3,6,Mix_17aa,sc159,n1,2,20,1.833299994
D4,6,Mix_17aa,p158b,n1,2,20,1.781499982
D5,6,Mix_17aa,p_mix,n1,10,20,1.697399974
D6,6,Mix_17aa,sc_mix,n1,10,20,1.728899956
E3,6,Phenyalanine,sc5642b,n1,2,20,0.257499993
E4,6,Phenyalanine,p5642b,n1,2,20,0.264999986
E5,6,Phenyalanine,sc158a,n1,2,20,0.272799999
E6,6,Phenyalanine,p158a,n1,2,20,0.274300009
E7,4,Lysine,sc_mix,n1,10,20,0.188600004
E8,4,Lysine,p_mix,n1,10,20,0.197899997
E9,4,Lysine,sc159,n1,2,20,0.209099993
E10,4,Lysine,p159,n1,2,20,0.204999998
F2,Control,Phenyalanine,Control,n1,Control,20,0.085000001
F3,6,Phenyalanine,sc159,n1,2,20,0.249799997
F4,6,Phenyalanine,p159,n1,2,20,0.253699988
F5,6,Phenyalanine,p_mix,n1,10,20,0.302599996
F6,6,Phenyalanine,sc_mix,n1,10,20,0.272899985
F7,4,Lysine,sc158a,n1,2,20,0.170100003
F8,4,Lysine,p158a,n1,2,20,0.178399995
F9,4,Lysine,p827,n1,2,20,0.184599996
F10,4,Lysine,sc827,n1,2,20,0.194199994
F11,Control,Lysine,Control,n1,Control,20,0.0876
G2,Control,Phenyalanine,Control,n1,Control,20,0.078599997
G3,6,Phenyalanine,p827,n1,2,20,0.221599996
G4,6,Phenyalanine,sc827,n1,2,20,0.229200006
G5,6,Phenyalanine,sc158b,n1,2,20,0.213799998
G6,6,Phenyalanine,p158b,n1,2,20,0.207800001
G7,4,Lysine,p5642b,n1,2,20,0.160999998
G8,4,Lysine,sc5642b,n1,2,20,0.171700001
G9,4,Lysine,p158b,n1,2,20,0.181799993
G10,4,Lysine,sc158b,n1,2,20,0.200200006
G11,Control,Lysine,Control,n1,Control,20,0.081100002
B3,6,Mix_17aa,p827,n1,2,21,1.813899994
B4,6,Mix_17aa,sc827,n1,2,21,1.696699977
B5,6,Mix_17aa,sc5642b,n1,2,21,1.785699964
B6,6,Mix_17aa,p5642b,n1,2,21,1.807299972
C2,Control,Mix_17aa,Control,n1,Control,21,0.091200002
C3,6,Mix_17aa,sc158b,n1,2,21,1.786999941
C4,6,Mix_17aa,p159,n1,2,21,1.829100013
C5,6,Mix_17aa,sc158a,n1,2,21,1.853700042
C6,6,Mix_17aa,p158a,n1,2,21,1.828299999
D2,Control,Mix_17aa,Control,n1,Control,21,0.082900003
D3,6,Mix_17aa,sc159,n1,2,21,1.843299985
D4,6,Mix_17aa,p158b,n1,2,21,1.791599989
D5,6,Mix_17aa,p_mix,n1,10,21,1.703600049
D6,6,Mix_17aa,sc_mix,n1,10,21,1.737599969
E3,6,Phenyalanine,sc5642b,n1,2,21,0.255499989
E4,6,Phenyalanine,p5642b,n1,2,21,0.263700008
E5,6,Phenyalanine,sc158a,n1,2,21,0.273600012
E6,6,Phenyalanine,p158a,n1,2,21,0.273499995
E7,4,Lysine,sc_mix,n1,10,21,0.188899994
E8,4,Lysine,p_mix,n1,10,21,0.196500003
E9,4,Lysine,sc159,n1,2,21,0.231000006
E10,4,Lysine,p159,n1,2,21,0.220200002
F2,Control,Phenyalanine,Control,n1,Control,21,0.085100003
F3,6,Phenyalanine,sc159,n1,2,21,0.250099987
F4,6,Phenyalanine,p159,n1,2,21,0.253899992
F5,6,Phenyalanine,p_mix,n1,10,21,0.303200006
F6,6,Phenyalanine,sc_mix,n1,10,21,0.269499987
F7,4,Lysine,sc158a,n1,2,21,0.186499998
F8,4,Lysine,p158a,n1,2,21,0.189700007
F9,4,Lysine,p827,n1,2,21,0.192300007
F10,4,Lysine,sc827,n1,2,21,0.207100004
F11,Control,Lysine,Control,n1,Control,21,0.088
G2,Control,Phenyalanine,Control,n1,Control,21,0.0792
G3,6,Phenyalanine,p827,n1,2,21,0.222399995
G4,6,Phenyalanine,sc827,n1,2,21,0.229100004
G5,6,Phenyalanine,sc158b,n1,2,21,0.213300005
G6,6,Phenyalanine,p158b,n1,2,21,0.210999995
G7,4,Lysine,p5642b,n1,2,21,0.171100006
G8,4,Lysine,sc5642b,n1,2,21,0.178399995
G9,4,Lysine,p158b,n1,2,21,0.1919
G10,4,Lysine,sc158b,n1,2,21,0.210299999
G11,Control,Lysine,Control,n1,Control,21,0.081500001
B3,6,Mix_17aa,p827,n1,2,22,1.813899994
B4,6,Mix_17aa,sc827,n1,2,22,1.696699977
B5,6,Mix_17aa,sc5642b,n1,2,22,1.785699964
B6,6,Mix_17aa,p5642b,n1,2,22,1.807299972
C2,Control,Mix_17aa,Control,n1,Control,22,0.091200002
C3,6,Mix_17aa,sc158b,n1,2,22,1.786999941
C4,6,Mix_17aa,p159,n1,2,22,1.829100013
C5,6,Mix_17aa,sc158a,n1,2,22,1.853700042
C6,6,Mix_17aa,p158a,n1,2,22,1.828299999
D2,Control,Mix_17aa,Control,n1,Control,22,0.082900003
D3,6,Mix_17aa,sc159,n1,2,22,1.843299985
D4,6,Mix_17aa,p158b,n1,2,22,1.791599989
D5,6,Mix_17aa,p_mix,n1,10,22,1.703600049
D6,6,Mix_17aa,sc_mix,n1,10,22,1.737599969
E3,6,Phenyalanine,sc5642b,n1,2,22,0.255499989
E4,6,Phenyalanine,p5642b,n1,2,22,0.263700008
E5,6,Phenyalanine,sc158a,n1,2,22,0.273600012
E6,6,Phenyalanine,p158a,n1,2,22,0.273499995
E7,4,Lysine,sc_mix,n1,10,22,0.188899994
